17.8564 	INFO 	Loaded monitor calibration from ['2024_08_09 00:19']
25.5071 	INFO 	keyboard.Keyboard is using iohub backend.
25.5072 	INFO 	keyboard.Keyboard is using iohub backend.
25.5072 	EXP 	TaskSwitching: status = STARTED
25.5077 	EXP 	window1: mouseVisible = False
25.8993 	EXP 	Created instruction_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruction_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
25.8995 	EXP 	window1: mouseVisible = False
25.9009 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
25.9010 	EXP 	window1: mouseVisible = False
25.9023 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
25.9024 	EXP 	window1: mouseVisible = False
25.9037 	EXP 	Created feedback_test = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedback_test', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
25.9038 	EXP 	window1: mouseVisible = False
25.9134 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank you for participating!', units='height', win=Window(...), wrapWidth=1)
0.0311 	INFO 	Keyboard events cleared
0.0306 	EXP 	instruction_text: autoDraw = True
1.0717 	EXP 	Imported TaskSwitching_Stimuli.xlsx as conditions, 20 conditions, 4 params
1.0737 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimulus': 'S', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0815 	DATA 	Keypress: space
1.0930 	EXP 	instruction_text: autoDraw = False
1.0930 	EXP 	text_2: height = 0.05
1.0930 	EXP 	text_2: height = 0.05
1.0930 	EXP 	text_2: height = 0.05
1.0930 	EXP 	text_2: text = 'Task B'
1.0930 	EXP 	text_2: autoDraw = True
2.0831 	INFO 	Keyboard events cleared
2.0827 	EXP 	text_2: autoDraw = False
2.0827 	EXP 	text_3: height = 0.05
2.0827 	EXP 	text_3: height = 0.05
2.0827 	EXP 	text_3: height = 0.05
2.0827 	EXP 	text_3: text = 'S'
2.0827 	EXP 	text_3: autoDraw = True
3.0838 	EXP 	text_3: autoDraw = False
5.3353 	DATA 	Keypress: comma
6.4663 	DATA 	Keypress: m
6.4767 	EXP 	text_3: autoDraw = False
6.4767 	EXP 	feedback_test: height = 0.05
6.4767 	EXP 	feedback_test: height = 0.05
6.4767 	EXP 	feedback_test: height = 0.05
6.4767 	EXP 	feedback_test: text = 'Correct'
6.4767 	EXP 	feedback_test: autoDraw = True
8.4569 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimulus': 0, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
8.4739 	EXP 	feedback_test: autoDraw = False
8.4739 	EXP 	text_2: height = 0.05
8.4739 	EXP 	text_2: height = 0.05
8.4739 	EXP 	text_2: height = 0.05
8.4739 	EXP 	text_2: text = 'Task A'
8.4739 	EXP 	text_2: autoDraw = True
9.4735 	INFO 	Keyboard events cleared
9.4730 	EXP 	text_2: autoDraw = False
9.4730 	EXP 	text_3: height = 0.05
9.4730 	EXP 	text_3: height = 0.05
9.4730 	EXP 	text_3: height = 0.05
9.4730 	EXP 	text_3: text = 0
9.4730 	EXP 	text_3: autoDraw = True
10.4721 	EXP 	text_3: autoDraw = False
10.7606 	DATA 	Keypress: m
10.7725 	EXP 	text_3: autoDraw = False
10.7725 	EXP 	feedback_test: text = 'Correct'
10.7725 	EXP 	feedback_test: autoDraw = True
12.7566 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'stimulus': 2, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
12.7715 	EXP 	feedback_test: autoDraw = False
12.7715 	EXP 	feedback_test: autoDraw = False
12.7715 	EXP 	text_2: text = 'Task A'
12.7715 	EXP 	text_2: autoDraw = True
13.7729 	INFO 	Keyboard events cleared
13.7725 	EXP 	text_2: autoDraw = False
13.7725 	EXP 	text_2: autoDraw = False
13.7725 	EXP 	text_3: height = 0.05
13.7725 	EXP 	text_3: height = 0.05
13.7725 	EXP 	text_3: height = 0.05
13.7725 	EXP 	text_3: text = 2
13.7725 	EXP 	text_3: autoDraw = True
14.5355 	DATA 	Keypress: z
14.5541 	EXP 	text_3: autoDraw = False
14.5541 	EXP 	feedback_test: height = 0.05
14.5541 	EXP 	feedback_test: height = 0.05
14.5541 	EXP 	feedback_test: height = 0.05
14.5541 	EXP 	feedback_test: text = 'Incorrect'
14.5541 	EXP 	feedback_test: autoDraw = True
16.5370 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'stimulus': 'O', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
16.5550 	EXP 	feedback_test: autoDraw = False
16.5550 	EXP 	text_2: height = 0.05
16.5550 	EXP 	text_2: height = 0.05
16.5550 	EXP 	text_2: height = 0.05
16.5550 	EXP 	text_2: text = 'Task B'
16.5550 	EXP 	text_2: autoDraw = True
17.5575 	INFO 	Keyboard events cleared
17.5568 	EXP 	text_2: autoDraw = False
17.5568 	EXP 	text_3: height = 0.05
17.5568 	EXP 	text_3: height = 0.05
17.5568 	EXP 	text_3: height = 0.05
17.5568 	EXP 	text_3: text = 'O'
17.5568 	EXP 	text_3: autoDraw = True
18.5600 	EXP 	text_3: autoDraw = False
18.6330 	DATA 	Keypress: m
18.6522 	EXP 	text_3: autoDraw = False
18.6522 	EXP 	feedback_test: text = 'Incorrect'
18.6522 	EXP 	feedback_test: autoDraw = True
20.6353 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'stimulus': 'T', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
20.6511 	EXP 	feedback_test: autoDraw = False
20.6511 	EXP 	text_2: text = 'Task B'
20.6511 	EXP 	text_2: autoDraw = True
21.6516 	INFO 	Keyboard events cleared
21.6508 	EXP 	text_2: autoDraw = False
21.6508 	EXP 	text_3: height = 0.05
21.6508 	EXP 	text_3: height = 0.05
21.6508 	EXP 	text_3: height = 0.05
21.6508 	EXP 	text_3: text = 'T'
21.6508 	EXP 	text_3: autoDraw = True
22.6507 	EXP 	text_3: autoDraw = False
22.7108 	DATA 	Keypress: m
22.7211 	EXP 	text_3: autoDraw = False
22.7211 	EXP 	feedback_test: height = 0.05
22.7211 	EXP 	feedback_test: height = 0.05
22.7211 	EXP 	feedback_test: height = 0.05
22.7211 	EXP 	feedback_test: text = 'Correct'
22.7211 	EXP 	feedback_test: autoDraw = True
24.7076 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'stimulus': 'J', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
24.7239 	EXP 	feedback_test: autoDraw = False
24.7239 	EXP 	text_2: text = 'Task B'
24.7239 	EXP 	text_2: autoDraw = True
25.7331 	INFO 	Keyboard events cleared
25.7324 	EXP 	text_2: autoDraw = False
25.7324 	EXP 	text_3: height = 0.05
25.7324 	EXP 	text_3: height = 0.05
25.7324 	EXP 	text_3: height = 0.05
25.7324 	EXP 	text_3: text = 'J'
25.7324 	EXP 	text_3: autoDraw = True
26.7319 	EXP 	text_3: autoDraw = False
26.7701 	DATA 	Keypress: z
26.8014 	EXP 	text_3: autoDraw = False
26.8014 	EXP 	feedback_test: height = 0.05
26.8014 	EXP 	feedback_test: height = 0.05
26.8014 	EXP 	feedback_test: height = 0.05
26.8014 	EXP 	feedback_test: text = 'Incorrect'
26.8014 	EXP 	feedback_test: autoDraw = True
28.7977 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'stimulus': 9, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
28.8140 	EXP 	feedback_test: autoDraw = False
28.8140 	EXP 	text_2: height = 0.05
28.8140 	EXP 	text_2: height = 0.05
28.8140 	EXP 	text_2: height = 0.05
28.8140 	EXP 	text_2: text = 'Task A'
28.8140 	EXP 	text_2: autoDraw = True
29.8144 	INFO 	Keyboard events cleared
29.8139 	EXP 	text_2: autoDraw = False
29.8139 	EXP 	text_3: height = 0.05
29.8139 	EXP 	text_3: height = 0.05
29.8139 	EXP 	text_3: height = 0.05
29.8139 	EXP 	text_3: text = 9
29.8139 	EXP 	text_3: autoDraw = True
30.8130 	EXP 	text_3: autoDraw = False
30.9535 	DATA 	Keypress: z
30.9634 	EXP 	text_3: autoDraw = False
30.9634 	EXP 	feedback_test: height = 0.05
30.9634 	EXP 	feedback_test: height = 0.05
30.9634 	EXP 	feedback_test: height = 0.05
30.9634 	EXP 	feedback_test: text = 'Correct'
30.9634 	EXP 	feedback_test: autoDraw = True
32.9626 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'stimulus': 1, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
32.9789 	EXP 	feedback_test: autoDraw = False
32.9789 	EXP 	text_2: text = 'Task A'
32.9789 	EXP 	text_2: autoDraw = True
33.9826 	INFO 	Keyboard events cleared
33.9819 	EXP 	text_2: autoDraw = False
33.9819 	EXP 	text_3: height = 0.05
33.9819 	EXP 	text_3: height = 0.05
33.9819 	EXP 	text_3: height = 0.05
33.9819 	EXP 	text_3: text = 1
33.9819 	EXP 	text_3: autoDraw = True
34.5663 	DATA 	Keypress: z
34.5780 	EXP 	text_3: autoDraw = False
34.5780 	EXP 	feedback_test: text = 'Correct'
34.5780 	EXP 	feedback_test: autoDraw = True
36.5622 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'stimulus': 'K', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
36.5801 	EXP 	feedback_test: autoDraw = False
36.5801 	EXP 	feedback_test: autoDraw = False
36.5801 	EXP 	text_2: height = 0.05
36.5801 	EXP 	text_2: height = 0.05
36.5801 	EXP 	text_2: height = 0.05
36.5801 	EXP 	text_2: text = 'Task B'
36.5801 	EXP 	text_2: autoDraw = True
37.5987 	INFO 	Keyboard events cleared
37.5980 	EXP 	text_2: autoDraw = False
37.5980 	EXP 	text_3: height = 0.05
37.5980 	EXP 	text_3: height = 0.05
37.5980 	EXP 	text_3: height = 0.05
37.5980 	EXP 	text_3: text = 'K'
37.5980 	EXP 	text_3: autoDraw = True
38.6008 	EXP 	text_3: autoDraw = False
38.6617 	DATA 	Keypress: z
38.6763 	EXP 	text_3: autoDraw = False
38.6763 	EXP 	feedback_test: height = 0.05
38.6763 	EXP 	feedback_test: height = 0.05
38.6763 	EXP 	feedback_test: height = 0.05
38.6763 	EXP 	feedback_test: text = 'Incorrect'
38.6763 	EXP 	feedback_test: autoDraw = True
40.6595 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'stimulus': 'A', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
40.6757 	EXP 	feedback_test: autoDraw = False
40.6757 	EXP 	text_2: text = 'Task B'
40.6757 	EXP 	text_2: autoDraw = True
41.6774 	INFO 	Keyboard events cleared
41.6768 	EXP 	text_2: autoDraw = False
41.6768 	EXP 	text_3: height = 0.05
41.6768 	EXP 	text_3: height = 0.05
41.6768 	EXP 	text_3: height = 0.05
41.6768 	EXP 	text_3: text = 'A'
41.6768 	EXP 	text_3: autoDraw = True
42.6912 	EXP 	text_3: autoDraw = False
42.9797 	DATA 	Keypress: z
42.9907 	EXP 	text_3: autoDraw = False
42.9907 	EXP 	feedback_test: height = 0.05
42.9907 	EXP 	feedback_test: height = 0.05
42.9907 	EXP 	feedback_test: height = 0.05
42.9907 	EXP 	feedback_test: text = 'Correct'
42.9907 	EXP 	feedback_test: autoDraw = True
44.9745 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'stimulus': 6, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
44.9900 	EXP 	feedback_test: autoDraw = False
44.9900 	EXP 	feedback_test: autoDraw = False
44.9900 	EXP 	text_2: height = 0.05
44.9900 	EXP 	text_2: height = 0.05
44.9900 	EXP 	text_2: height = 0.05
44.9900 	EXP 	text_2: text = 'Task A'
44.9900 	EXP 	text_2: autoDraw = True
45.9957 	INFO 	Keyboard events cleared
45.9951 	EXP 	text_2: autoDraw = False
45.9951 	EXP 	text_2: autoDraw = False
45.9951 	EXP 	text_3: height = 0.05
45.9951 	EXP 	text_3: height = 0.05
45.9951 	EXP 	text_3: height = 0.05
45.9951 	EXP 	text_3: text = 6
45.9951 	EXP 	text_3: autoDraw = True
46.9970 	EXP 	text_3: autoDraw = False
47.2848 	DATA 	Keypress: m
47.2969 	EXP 	text_3: autoDraw = False
47.2969 	EXP 	feedback_test: text = 'Correct'
47.2969 	EXP 	feedback_test: autoDraw = True
49.2808 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'stimulus': 8, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
49.2961 	EXP 	feedback_test: autoDraw = False
49.2961 	EXP 	feedback_test: autoDraw = False
49.2961 	EXP 	text_2: text = 'Task A'
49.2961 	EXP 	text_2: autoDraw = True
50.3055 	INFO 	Keyboard events cleared
50.3045 	EXP 	text_2: autoDraw = False
50.3045 	EXP 	text_2: autoDraw = False
50.3045 	EXP 	text_3: height = 0.05
50.3045 	EXP 	text_3: height = 0.05
50.3045 	EXP 	text_3: height = 0.05
50.3045 	EXP 	text_3: text = 8
50.3045 	EXP 	text_3: autoDraw = True
50.8959 	DATA 	Keypress: z
50.9063 	EXP 	text_3: autoDraw = False
50.9063 	EXP 	feedback_test: height = 0.05
50.9063 	EXP 	feedback_test: height = 0.05
50.9063 	EXP 	feedback_test: height = 0.05
50.9063 	EXP 	feedback_test: text = 'Incorrect'
50.9063 	EXP 	feedback_test: autoDraw = True
52.9039 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'stimulus': 4, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
52.9199 	EXP 	feedback_test: autoDraw = False
52.9199 	EXP 	text_2: text = 'Task A'
52.9199 	EXP 	text_2: autoDraw = True
53.4399 	DATA 	Keypress: m
53.9218 	INFO 	Keyboard events cleared
53.9211 	EXP 	text_2: autoDraw = False
53.9211 	EXP 	text_3: height = 0.05
53.9211 	EXP 	text_3: height = 0.05
53.9211 	EXP 	text_3: height = 0.05
53.9211 	EXP 	text_3: text = 4
53.9211 	EXP 	text_3: autoDraw = True
54.6257 	DATA 	Keypress: m
54.6359 	EXP 	text_3: autoDraw = False
54.6359 	EXP 	feedback_test: height = 0.05
54.6359 	EXP 	feedback_test: height = 0.05
54.6359 	EXP 	feedback_test: height = 0.05
54.6359 	EXP 	feedback_test: text = 'Correct'
54.6359 	EXP 	feedback_test: autoDraw = True
56.6197 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'stimulus': 'I', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
56.6374 	EXP 	feedback_test: autoDraw = False
56.6374 	EXP 	feedback_test: autoDraw = False
56.6374 	EXP 	text_2: height = 0.05
56.6374 	EXP 	text_2: height = 0.05
56.6374 	EXP 	text_2: height = 0.05
56.6374 	EXP 	text_2: text = 'Task B'
56.6374 	EXP 	text_2: autoDraw = True
57.6520 	INFO 	Keyboard events cleared
57.6512 	EXP 	text_2: autoDraw = False
57.6512 	EXP 	text_3: height = 0.05
57.6512 	EXP 	text_3: height = 0.05
57.6512 	EXP 	text_3: height = 0.05
57.6512 	EXP 	text_3: text = 'I'
57.6512 	EXP 	text_3: autoDraw = True
58.0560 	DATA 	Keypress: z
58.0678 	EXP 	text_3: autoDraw = False
58.0678 	EXP 	feedback_test: text = 'Correct'
58.0678 	EXP 	feedback_test: autoDraw = True
60.0518 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'stimulus': 5, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
60.0685 	EXP 	feedback_test: autoDraw = False
60.0685 	EXP 	feedback_test: autoDraw = False
60.0685 	EXP 	text_2: height = 0.05
60.0685 	EXP 	text_2: height = 0.05
60.0685 	EXP 	text_2: height = 0.05
60.0685 	EXP 	text_2: text = 'Task A'
60.0685 	EXP 	text_2: autoDraw = True
61.0877 	INFO 	Keyboard events cleared
61.0871 	EXP 	text_2: autoDraw = False
61.0871 	EXP 	text_3: height = 0.05
61.0871 	EXP 	text_3: height = 0.05
61.0871 	EXP 	text_3: height = 0.05
61.0871 	EXP 	text_3: text = 5
61.0871 	EXP 	text_3: autoDraw = True
61.6339 	DATA 	Keypress: m
61.6494 	EXP 	text_3: autoDraw = False
61.6494 	EXP 	feedback_test: height = 0.05
61.6494 	EXP 	feedback_test: height = 0.05
61.6494 	EXP 	feedback_test: height = 0.05
61.6494 	EXP 	feedback_test: text = 'Incorrect'
61.6494 	EXP 	feedback_test: autoDraw = True
63.6320 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'stimulus': 'D', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
63.6487 	EXP 	feedback_test: autoDraw = False
63.6487 	EXP 	text_2: height = 0.05
63.6487 	EXP 	text_2: height = 0.05
63.6487 	EXP 	text_2: height = 0.05
63.6487 	EXP 	text_2: text = 'Task B'
63.6487 	EXP 	text_2: autoDraw = True
64.6511 	INFO 	Keyboard events cleared
64.6505 	EXP 	text_2: autoDraw = False
64.6505 	EXP 	text_3: height = 0.05
64.6505 	EXP 	text_3: height = 0.05
64.6505 	EXP 	text_3: height = 0.05
64.6505 	EXP 	text_3: text = 'D'
64.6505 	EXP 	text_3: autoDraw = True
65.6641 	EXP 	text_3: autoDraw = False
65.9864 	DATA 	Keypress: z
65.9969 	EXP 	text_3: autoDraw = False
65.9969 	EXP 	feedback_test: text = 'Incorrect'
65.9969 	EXP 	feedback_test: autoDraw = True
67.9813 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'stimulus': 'U', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
67.9960 	EXP 	feedback_test: autoDraw = False
67.9960 	EXP 	feedback_test: autoDraw = False
67.9960 	EXP 	text_2: text = 'Task B'
67.9960 	EXP 	text_2: autoDraw = True
69.0015 	INFO 	Keyboard events cleared
69.0007 	EXP 	text_2: autoDraw = False
69.0007 	EXP 	text_2: autoDraw = False
69.0007 	EXP 	text_3: height = 0.05
69.0007 	EXP 	text_3: height = 0.05
69.0007 	EXP 	text_3: height = 0.05
69.0007 	EXP 	text_3: text = 'U'
69.0007 	EXP 	text_3: autoDraw = True
70.0033 	EXP 	text_3: autoDraw = False
70.6008 	DATA 	Keypress: z
70.6114 	EXP 	text_3: autoDraw = False
70.6114 	EXP 	feedback_test: height = 0.05
70.6114 	EXP 	feedback_test: height = 0.05
70.6114 	EXP 	feedback_test: height = 0.05
70.6114 	EXP 	feedback_test: text = 'Correct'
70.6114 	EXP 	feedback_test: autoDraw = True
72.5951 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'stimulus': 3, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
72.6140 	EXP 	feedback_test: autoDraw = False
72.6140 	EXP 	text_2: height = 0.05
72.6140 	EXP 	text_2: height = 0.05
72.6140 	EXP 	text_2: height = 0.05
72.6140 	EXP 	text_2: text = 'Task A'
72.6140 	EXP 	text_2: autoDraw = True
73.6116 	INFO 	Keyboard events cleared
73.6111 	EXP 	text_2: autoDraw = False
73.6111 	EXP 	text_3: height = 0.05
73.6111 	EXP 	text_3: height = 0.05
73.6111 	EXP 	text_3: height = 0.05
73.6111 	EXP 	text_3: text = 3
73.6111 	EXP 	text_3: autoDraw = True
74.6101 	EXP 	text_3: autoDraw = False
74.9991 	DATA 	Keypress: z
75.0098 	EXP 	text_3: autoDraw = False
75.0098 	EXP 	feedback_test: text = 'Correct'
75.0098 	EXP 	feedback_test: autoDraw = True
77.0089 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'stimulus': 'E', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
77.0276 	EXP 	feedback_test: autoDraw = False
77.0276 	EXP 	text_2: height = 0.05
77.0276 	EXP 	text_2: height = 0.05
77.0276 	EXP 	text_2: height = 0.05
77.0276 	EXP 	text_2: text = 'Task B'
77.0276 	EXP 	text_2: autoDraw = True
78.0298 	INFO 	Keyboard events cleared
78.0291 	EXP 	text_2: autoDraw = False
78.0291 	EXP 	text_3: height = 0.05
78.0291 	EXP 	text_3: height = 0.05
78.0291 	EXP 	text_3: height = 0.05
78.0291 	EXP 	text_3: text = 'E'
78.0291 	EXP 	text_3: autoDraw = True
79.0325 	EXP 	text_3: autoDraw = False
80.6195 	DATA 	Keypress: z
80.6318 	EXP 	text_3: autoDraw = False
80.6318 	EXP 	feedback_test: text = 'Correct'
80.6318 	EXP 	feedback_test: autoDraw = True
82.6156 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'stimulus': 7, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
82.6399 	EXP 	feedback_test: autoDraw = False
82.6399 	EXP 	feedback_test: autoDraw = False
82.6399 	EXP 	text_2: height = 0.05
82.6399 	EXP 	text_2: height = 0.05
82.6399 	EXP 	text_2: height = 0.05
82.6399 	EXP 	text_2: text = 'Task A'
82.6399 	EXP 	text_2: autoDraw = True
83.6441 	INFO 	Keyboard events cleared
83.6434 	EXP 	text_2: autoDraw = False
83.6434 	EXP 	text_3: height = 0.05
