8.5329 	INFO 	Loaded monitor calibration from ['2024_08_09 00:19']
13.7627 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
13.7630 	EXP 	window1: mouseVisible = True
13.7642 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.7646 	EXP 	window1: mouseVisible = True
13.7648 	EXP 	window1: mouseVisible = True
13.7663 	EXP 	window1: mouseVisible = True
13.7671 	EXP 	window1: mouseVisible = True
13.7788 	EXP 	window1: mouseVisible = True
13.7791 	EXP 	window1: mouseVisible = True
13.7814 	EXP 	window1: mouseVisible = True
13.7835 	EXP 	window1: mouseVisible = True
13.8182 	EXP 	window1: mouseVisible = True
13.8939 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
0.0107 	EXP 	slider: autoLog = True
0.0107 	EXP 	slider: styleTweaks = []
0.0107 	EXP 	slider: styleTweaks = []
0.0107 	EXP 	slider: styleTweaks = []
0.0107 	EXP 	slider: styleTweaks = []
0.0107 	EXP 	slider: contrast = 1.0
0.0107 	EXP 	slider: markerPos = None
0.0107 	EXP 	slider: autoLog = True
0.0107 	EXP 	textbox: autoLog = True
0.0265 	EXP 	Imported study_words.xlsx as conditions, 15 conditions, 1 params
0.0275 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'piano', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0701 	EXP 	text: height = 0.05
0.0701 	EXP 	text: height = 0.05
0.0701 	EXP 	text: height = 0.05
0.0701 	EXP 	text: text = 'piano'
0.0701 	EXP 	slider: markerPos = None
0.0701 	EXP 	slider: markerPos = None
0.0701 	EXP 	text: autoDraw = True
0.0701 	EXP 	slider: autoDraw = True
4.3200 	DATA 	Mouse: Left button down, pos=(684,220)
4.3475 	EXP 	slider: markerPos = 1.9777777777777779
4.3768 	EXP 	slider: markerPos = 1.9777777777777779
4.4100 	EXP 	slider: markerPos = 1.9777777777777779
4.4434 	EXP 	slider: markerPos = 1.9777777777777779
4.4769 	EXP 	slider: markerPos = 1.9777777777777779
4.5101 	EXP 	slider: markerPos = 1.9777777777777779
4.5288 	DATA 	Mouse:  Left button up, pos=(684,220)
4.5433 	EXP 	slider: markerPos = 1.9777777777777779
4.5764 	EXP 	slider: markerPos = 1.9777777777777779
4.5787 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'keys', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.6114 	EXP 	text: autoDraw = False
4.6114 	EXP 	slider: autoDraw = False
4.6114 	EXP 	text: height = 0.05
4.6114 	EXP 	text: height = 0.05
4.6114 	EXP 	text: height = 0.05
4.6114 	EXP 	text: text = 'keys'
4.6114 	EXP 	slider: markerPos = None
4.6114 	EXP 	slider: markerPos = None
4.6114 	EXP 	text: autoDraw = True
4.6114 	EXP 	slider: autoDraw = True
6.4470 	DATA 	Mouse: Left button down, pos=(414,220)
6.4768 	EXP 	slider: markerPos = 0.9777777777777779
6.5102 	EXP 	slider: markerPos = 0.9777777777777779
6.5437 	EXP 	slider: markerPos = 0.9777777777777779
6.5768 	EXP 	slider: markerPos = 0.9777777777777779
6.6102 	EXP 	slider: markerPos = 0.9777777777777779
6.6442 	EXP 	slider: markerPos = 0.9777777777777779
6.6476 	DATA 	Mouse:  Left button up, pos=(414,220)
6.6772 	EXP 	slider: markerPos = 1
6.6796 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'board', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
6.7115 	EXP 	text: autoDraw = False
6.7115 	EXP 	slider: autoDraw = False
6.7115 	EXP 	text: height = 0.05
6.7115 	EXP 	text: height = 0.05
6.7115 	EXP 	text: height = 0.05
6.7115 	EXP 	text: text = 'board'
6.7115 	EXP 	slider: markerPos = None
6.7115 	EXP 	slider: markerPos = None
6.7115 	EXP 	text: autoDraw = True
6.7115 	EXP 	slider: autoDraw = True
7.5360 	DATA 	Mouse: Left button down, pos=(414,220)
7.5614 	EXP 	slider: markerPos = 0.9777777777777779
7.5936 	EXP 	slider: markerPos = 0.9777777777777779
7.6268 	EXP 	slider: markerPos = 0.9777777777777779
7.6506 	EXP 	slider: markerPos = 0.9777777777777779
7.6767 	EXP 	slider: markerPos = 0.9777777777777779
7.6975 	EXP 	slider: markerPos = 0.9777777777777779
7.7277 	EXP 	slider: markerPos = 0.9777777777777779
7.7305 	DATA 	Mouse:  Left button up, pos=(414,220)
7.7601 	EXP 	slider: markerPos = 1
7.7619 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'study_word': 'tiger', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
7.7934 	EXP 	text: autoDraw = False
7.7934 	EXP 	slider: autoDraw = False
7.7934 	EXP 	text: height = 0.05
7.7934 	EXP 	text: height = 0.05
7.7934 	EXP 	text: height = 0.05
7.7934 	EXP 	text: text = 'tiger'
7.7934 	EXP 	slider: markerPos = None
7.7934 	EXP 	slider: markerPos = None
7.7934 	EXP 	text: autoDraw = True
7.7934 	EXP 	slider: autoDraw = True
9.8138 	DATA 	Mouse: Left button down, pos=(963,220)
9.8438 	EXP 	slider: markerPos = 3.011111111111111
9.8769 	EXP 	slider: markerPos = 3.011111111111111
9.9103 	EXP 	slider: markerPos = 3.011111111111111
9.9437 	EXP 	slider: markerPos = 3.011111111111111
9.9770 	EXP 	slider: markerPos = 3.011111111111111
10.0103 	EXP 	slider: markerPos = 3.011111111111111
10.0291 	DATA 	Mouse:  Left button up, pos=(963,220)
10.0436 	EXP 	slider: markerPos = 3.011111111111111
10.0773 	EXP 	slider: markerPos = 3.011111111111111
10.0797 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'study_word': 'police', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
10.1107 	EXP 	text: autoDraw = False
10.1107 	EXP 	slider: autoDraw = False
10.1107 	EXP 	text: height = 0.05
10.1107 	EXP 	text: height = 0.05
10.1107 	EXP 	text: height = 0.05
10.1107 	EXP 	text: text = 'police'
10.1107 	EXP 	slider: markerPos = None
10.1107 	EXP 	slider: markerPos = None
10.1107 	EXP 	text: autoDraw = True
10.1107 	EXP 	slider: autoDraw = True
11.0360 	DATA 	Mouse: Left button down, pos=(963,220)
11.0600 	EXP 	slider: markerPos = 3.011111111111111
11.0936 	EXP 	slider: markerPos = 3.011111111111111
11.1270 	EXP 	slider: markerPos = 3.011111111111111
11.1604 	EXP 	slider: markerPos = 3.011111111111111
11.1938 	EXP 	slider: markerPos = 3.011111111111111
11.2270 	EXP 	slider: markerPos = 3.011111111111111
11.2467 	DATA 	Mouse:  Left button up, pos=(963,220)
11.2604 	EXP 	slider: markerPos = 3.011111111111111
11.2841 	EXP 	slider: markerPos = 3.011111111111111
11.2857 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'study_word': 'laptop', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
11.3101 	EXP 	text: autoDraw = False
11.3101 	EXP 	slider: autoDraw = False
11.3101 	EXP 	text: height = 0.05
11.3101 	EXP 	text: height = 0.05
11.3101 	EXP 	text: height = 0.05
11.3101 	EXP 	text: text = 'laptop'
11.3101 	EXP 	slider: markerPos = None
11.3101 	EXP 	slider: markerPos = None
11.3101 	EXP 	text: autoDraw = True
11.3101 	EXP 	slider: autoDraw = True
14.0034 	DATA 	Mouse: Left button down, pos=(1508,219)
14.0288 	EXP 	slider: markerPos = 5.02962962962963
14.0605 	EXP 	slider: markerPos = 5.02962962962963
14.0845 	EXP 	slider: markerPos = 5.02962962962963
14.1105 	EXP 	slider: markerPos = 5.02962962962963
14.1440 	EXP 	slider: markerPos = 5.02962962962963
14.1772 	EXP 	slider: markerPos = 5.02962962962963
14.2112 	EXP 	slider: markerPos = 5.02962962962963
14.2145 	DATA 	Mouse:  Left button up, pos=(1508,219)
14.2434 	EXP 	slider: markerPos = 5
14.2453 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'study_word': 'book', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
14.2646 	EXP 	text: autoDraw = False
14.2646 	EXP 	slider: autoDraw = False
14.2646 	EXP 	text: height = 0.05
14.2646 	EXP 	text: height = 0.05
14.2646 	EXP 	text: height = 0.05
14.2646 	EXP 	text: text = 'book'
14.2646 	EXP 	slider: markerPos = None
14.2646 	EXP 	slider: markerPos = None
14.2646 	EXP 	text: autoDraw = True
14.2646 	EXP 	slider: autoDraw = True
16.0470 	DATA 	Mouse: Left button down, pos=(695,235)
16.0773 	EXP 	slider: markerPos = 2.0185185185185186
16.1105 	EXP 	slider: markerPos = 2.0185185185185186
16.1440 	EXP 	slider: markerPos = 2.0185185185185186
16.1772 	EXP 	slider: markerPos = 2.0185185185185186
16.2106 	EXP 	slider: markerPos = 2.0185185185185186
16.2446 	EXP 	slider: markerPos = 2.0185185185185186
16.2473 	DATA 	Mouse:  Left button up, pos=(695,235)
16.2777 	EXP 	slider: markerPos = 2.0185185185185186
16.2799 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'study_word': 'camera', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
16.3103 	EXP 	text: autoDraw = False
16.3103 	EXP 	slider: autoDraw = False
16.3103 	EXP 	text: height = 0.05
16.3103 	EXP 	text: height = 0.05
16.3103 	EXP 	text: height = 0.05
16.3103 	EXP 	text: text = 'camera'
16.3103 	EXP 	slider: markerPos = None
16.3103 	EXP 	slider: markerPos = None
16.3103 	EXP 	text: autoDraw = True
16.3103 	EXP 	slider: autoDraw = True
18.9637 	DATA 	Mouse: Left button down, pos=(1230,219)
18.9940 	EXP 	slider: markerPos = 4.0
19.0275 	EXP 	slider: markerPos = 4.0
19.0607 	EXP 	slider: markerPos = 4.0
19.0941 	EXP 	slider: markerPos = 4.0
19.1275 	EXP 	slider: markerPos = 4.0
19.1459 	DATA 	Mouse:  Left button up, pos=(1230,219)
19.1607 	EXP 	slider: markerPos = 4.0
19.1941 	EXP 	slider: markerPos = 4.0
19.1960 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'study_word': 'marble', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
19.2273 	EXP 	text: autoDraw = False
19.2273 	EXP 	slider: autoDraw = False
19.2273 	EXP 	text: height = 0.05
19.2273 	EXP 	text: height = 0.05
19.2273 	EXP 	text: height = 0.05
19.2273 	EXP 	text: text = 'marble'
19.2273 	EXP 	slider: markerPos = None
19.2273 	EXP 	slider: markerPos = None
19.2273 	EXP 	text: autoDraw = True
19.2273 	EXP 	slider: autoDraw = True
20.4800 	DATA 	Mouse: Left button down, pos=(1230,219)
20.5108 	EXP 	slider: markerPos = 4.0
20.5441 	EXP 	slider: markerPos = 4.0
20.5775 	EXP 	slider: markerPos = 4.0
20.6108 	EXP 	slider: markerPos = 4.0
20.6441 	EXP 	slider: markerPos = 4.0
20.6778 	EXP 	slider: markerPos = 4.0
20.6808 	DATA 	Mouse:  Left button up, pos=(1230,219)
20.7109 	EXP 	slider: markerPos = 4.0
20.7122 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'study_word': 'cushion', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
20.7332 	EXP 	text: autoDraw = False
20.7332 	EXP 	slider: autoDraw = False
20.7332 	EXP 	text: height = 0.05
20.7332 	EXP 	text: height = 0.05
20.7332 	EXP 	text: height = 0.05
20.7332 	EXP 	text: text = 'cushion'
20.7332 	EXP 	slider: markerPos = None
20.7332 	EXP 	slider: markerPos = None
20.7332 	EXP 	text: autoDraw = True
20.7332 	EXP 	slider: autoDraw = True
23.5316 	DATA 	Mouse: Left button down, pos=(420,216)
23.5609 	EXP 	slider: markerPos = 1.0
23.5942 	EXP 	slider: markerPos = 1.0
23.6276 	EXP 	slider: markerPos = 1.0
23.6609 	EXP 	slider: markerPos = 1.0
23.6943 	EXP 	slider: markerPos = 1.0
23.7276 	EXP 	slider: markerPos = 1.0
23.7465 	DATA 	Mouse:  Left button up, pos=(420,216)
23.7609 	EXP 	slider: markerPos = 1.0
23.7943 	EXP 	slider: markerPos = 1.0
23.7966 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'study_word': 'mouse', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
23.8275 	EXP 	text: autoDraw = False
23.8275 	EXP 	slider: autoDraw = False
23.8275 	EXP 	text: height = 0.05
23.8275 	EXP 	text: height = 0.05
23.8275 	EXP 	text: height = 0.05
23.8275 	EXP 	text: text = 'mouse'
23.8275 	EXP 	slider: markerPos = None
23.8275 	EXP 	slider: markerPos = None
23.8275 	EXP 	text: autoDraw = True
23.8275 	EXP 	slider: autoDraw = True
24.8479 	DATA 	Mouse: Left button down, pos=(420,216)
24.8777 	EXP 	slider: markerPos = 1.0
24.9110 	EXP 	slider: markerPos = 1.0
24.9443 	EXP 	slider: markerPos = 1.0
24.9778 	EXP 	slider: markerPos = 1.0
25.0110 	EXP 	slider: markerPos = 1.0
25.0443 	EXP 	slider: markerPos = 1.0
25.0674 	DATA 	Mouse:  Left button up, pos=(420,216)
25.0779 	EXP 	slider: markerPos = 1.0
25.1105 	EXP 	slider: markerPos = 1.0
25.1126 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'study_word': 'phone', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
25.1444 	EXP 	text: autoDraw = False
25.1444 	EXP 	slider: autoDraw = False
25.1444 	EXP 	text: height = 0.05
25.1444 	EXP 	text: height = 0.05
25.1444 	EXP 	text: height = 0.05
25.1444 	EXP 	text: text = 'phone'
25.1444 	EXP 	slider: markerPos = None
25.1444 	EXP 	slider: markerPos = None
25.1444 	EXP 	text: autoDraw = True
25.1444 	EXP 	slider: autoDraw = True
26.9649 	DATA 	Mouse: Left button down, pos=(688,216)
26.9944 	EXP 	slider: markerPos = 1.9925925925925927
27.0277 	EXP 	slider: markerPos = 1.9925925925925927
27.0612 	EXP 	slider: markerPos = 1.9925925925925927
27.0943 	EXP 	slider: markerPos = 1.9925925925925927
27.1278 	EXP 	slider: markerPos = 1.9925925925925927
27.1611 	EXP 	slider: markerPos = 1.9925925925925927
27.1801 	DATA 	Mouse:  Left button up, pos=(688,216)
27.1943 	EXP 	slider: markerPos = 1.9925925925925927
27.2275 	EXP 	slider: markerPos = 1.9925925925925927
27.2299 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'study_word': 'vase', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
27.2638 	EXP 	text: autoDraw = False
27.2638 	EXP 	slider: autoDraw = False
27.2638 	EXP 	text: height = 0.05
27.2638 	EXP 	text: height = 0.05
27.2638 	EXP 	text: height = 0.05
27.2638 	EXP 	text: text = 'vase'
27.2638 	EXP 	slider: markerPos = None
27.2638 	EXP 	slider: markerPos = None
27.2638 	EXP 	text: autoDraw = True
27.2638 	EXP 	slider: autoDraw = True
28.7019 	DATA 	Mouse: Left button down, pos=(954,217)
28.7279 	EXP 	slider: markerPos = 2.977777777777778
28.7611 	EXP 	slider: markerPos = 2.977777777777778
28.7945 	EXP 	slider: markerPos = 2.977777777777778
28.8279 	EXP 	slider: markerPos = 2.977777777777778
28.8611 	EXP 	slider: markerPos = 2.977777777777778
28.8951 	EXP 	slider: markerPos = 2.977777777777778
28.8977 	DATA 	Mouse:  Left button up, pos=(954,217)
28.9274 	EXP 	slider: markerPos = 2.977777777777778
28.9299 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'study_word': 'pastry', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
28.9610 	EXP 	text: autoDraw = False
28.9610 	EXP 	slider: autoDraw = False
28.9610 	EXP 	text: height = 0.05
28.9610 	EXP 	text: height = 0.05
28.9610 	EXP 	text: height = 0.05
28.9610 	EXP 	text: text = 'pastry'
28.9610 	EXP 	slider: markerPos = None
28.9610 	EXP 	slider: markerPos = None
28.9610 	EXP 	text: autoDraw = True
28.9610 	EXP 	slider: autoDraw = True
30.6171 	DATA 	Mouse: Left button down, pos=(678,213)
30.6613 	EXP 	slider: markerPos = 1.9555555555555555
30.6946 	EXP 	slider: markerPos = 1.9555555555555555
30.7279 	EXP 	slider: markerPos = 1.9555555555555555
30.7612 	EXP 	slider: markerPos = 1.9555555555555555
30.7946 	EXP 	slider: markerPos = 1.9555555555555555
30.8283 	EXP 	slider: markerPos = 1.9555555555555555
30.8313 	DATA 	Mouse:  Left button up, pos=(678,213)
30.8611 	EXP 	slider: markerPos = 1.9555555555555555
30.8634 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'study_word': 'orange', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
30.8945 	EXP 	text: autoDraw = False
30.8945 	EXP 	slider: autoDraw = False
30.8945 	EXP 	text: height = 0.05
30.8945 	EXP 	text: height = 0.05
30.8945 	EXP 	text: height = 0.05
30.8945 	EXP 	text: text = 'orange'
30.8945 	EXP 	slider: markerPos = None
30.8945 	EXP 	slider: markerPos = None
30.8945 	EXP 	text: autoDraw = True
30.8945 	EXP 	slider: autoDraw = True
32.7315 	DATA 	Mouse: Left button down, pos=(1517,218)
32.7613 	EXP 	slider: markerPos = 5.062962962962963
32.7946 	EXP 	slider: markerPos = 5.062962962962963
32.8279 	EXP 	slider: markerPos = 5.062962962962963
32.8613 	EXP 	slider: markerPos = 5.062962962962963
32.8946 	EXP 	slider: markerPos = 5.062962962962963
32.9279 	EXP 	slider: markerPos = 5.062962962962963
32.9474 	DATA 	Mouse:  Left button up, pos=(1517,218)
32.9615 	EXP 	slider: markerPos = 5.062962962962963
32.9807 	EXP 	slider: markerPos = 5
32.9909 	EXP 	Imported test_words.xlsx as conditions, 20 conditions, 3 params
32.9914 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'test_word': 'm_u_e', 'reference': 'mouse', 'old_new': 'old', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
33.0204 	EXP 	text: autoDraw = False
33.0204 	EXP 	slider: autoDraw = False
33.0204 	EXP 	text_2: height = 0.05
33.0204 	EXP 	text_2: height = 0.05
33.0204 	EXP 	text_2: height = 0.05
33.0204 	EXP 	text_2: text = 'm_u_e'
33.0204 	EXP 	text_2: autoDraw = True
33.0204 	EXP 	textbox: autoDraw = True
33.0204 	EXP 	text_3: autoDraw = True
35.1018 	DATA 	Keypress: m
36.0399 	DATA 	Keypress: o
36.3876 	DATA 	Keypress: u
36.7345 	DATA 	Keypress: s
36.9999 	DATA 	Keypress: e
38.4556 	DATA 	Mouse: Left button down, pos=(1074,208)
38.4700 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'test_word': '_ar_l_', 'reference': 'marble', 'old_new': 'old', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
38.4989 	EXP 	text_2: autoDraw = False
38.4989 	EXP 	textbox: autoDraw = False
38.4989 	EXP 	text_3: autoDraw = False
38.4989 	EXP 	text_2: height = 0.05
38.4989 	EXP 	text_2: height = 0.05
38.4989 	EXP 	text_2: height = 0.05
38.4989 	EXP 	text_2: text = '_ar_l_'
38.4989 	EXP 	text_2: autoDraw = True
38.4989 	EXP 	textbox: autoDraw = True
38.4989 	EXP 	text_3: autoDraw = True
38.6511 	DATA 	Mouse:  Left button up, pos=(1074,208)
46.6181 	DATA 	Keypress: m
46.9212 	DATA 	Keypress: a
47.7811 	DATA 	Keypress: r
48.1042 	DATA 	Keypress: b
48.4812 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'test_word': '_a_t_p', 'reference': 'laptop', 'old_new': 'old', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
48.5117 	EXP 	text_2: autoDraw = False
48.5117 	EXP 	textbox: autoDraw = False
48.5117 	EXP 	text_3: autoDraw = False
48.5117 	EXP 	text_2: height = 0.05
48.5117 	EXP 	text_2: height = 0.05
48.5117 	EXP 	text_2: height = 0.05
48.5117 	EXP 	text_2: text = '_a_t_p'
48.5117 	EXP 	text_2: autoDraw = True
48.5117 	EXP 	textbox: autoDraw = True
48.5117 	EXP 	text_3: autoDraw = True
48.9679 	DATA 	Keypress: l
49.0899 	DATA 	Keypress: e
50.9986 	DATA 	Keypress: backspace
51.6885 	DATA 	Keypress: a
52.1467 	DATA 	Keypress: p
53.4801 	DATA 	Keypress: t
53.7131 	DATA 	Keypress: o
53.9394 	DATA 	Keypress: p
57.1025 	DATA 	Mouse: Left button down, pos=(1043,210)
57.1156 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'test_word': '_oo_', 'reference': 'book', 'old_new': 'old', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
57.1457 	EXP 	text_2: autoDraw = False
57.1457 	EXP 	textbox: autoDraw = False
57.1457 	EXP 	text_3: autoDraw = False
57.1457 	EXP 	text_2: height = 0.05
57.1457 	EXP 	text_2: height = 0.05
57.1457 	EXP 	text_2: height = 0.05
57.1457 	EXP 	text_2: text = '_oo_'
57.1457 	EXP 	text_2: autoDraw = True
57.1457 	EXP 	textbox: autoDraw = True
57.1457 	EXP 	text_3: autoDraw = True
57.3125 	DATA 	Mouse:  Left button up, pos=(1043,210)
58.4426 	DATA 	Keypress: b
58.7006 	DATA 	Keypress: o
58.9006 	DATA 	Keypress: o
59.0844 	DATA 	Keypress: k
62.6217 	DATA 	Mouse: Left button down, pos=(1043,210)
62.6349 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'test_word': '_as_r_', 'reference': 'pastry', 'old_new': 'old', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
62.6625 	EXP 	text_2: autoDraw = False
62.6625 	EXP 	textbox: autoDraw = False
62.6625 	EXP 	text_3: autoDraw = False
62.6625 	EXP 	text_2: height = 0.05
62.6625 	EXP 	text_2: height = 0.05
62.6625 	EXP 	text_2: height = 0.05
62.6625 	EXP 	text_2: text = '_as_r_'
