thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixtion.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,[0.3574074074074074],[-0.06944444444444445],[1],[0],[0],[2.6179244999948423],['target'],10,0,10,0,20.688992299998063,,10,20.65687849999813,20.688992299998063,20.688992299998063,0.04862149999826215,23.275342599998112,[0.3574074074074074],[-0.06944444444444445],[1],[0],[0],[2.6179244999948423],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
11,0,11,[-0.34814814814814815],[0.44351851851851853],[1],[0],[0],[2.377696900002775],['target'],11,0,11,0,23.355017699999735,,10,23.321171000003233,23.355017699999735,23.355017699999735,0.04546639999898616,25.699261999994633,[-0.34814814814814815],[0.44351851851851853],[1],[0],[0],[2.377696900002775],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
12,0,12,[-0.12314814814814815],[0.46574074074074073],[1],[0],[0],[1.4907909000030486],['target'],12,0,12,0,25.738481699998374,,5,25.7164863999933,25.738481699998374,25.738481699998374,0.017022799991536885,27.20780079999531,[-0.12314814814814815],[0.46574074074074073],[1],[0],[0],[1.4907909000030486],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
13,0,13,[-0.34814814814814815],[-0.27037037037037037],[1],[0],[0],[3.579399599999306],['target'],13,0,13,0,27.292705400002887,,10,27.2617387999926,27.292705400002887,27.292705400002887,0.05368369999632705,30.841761100004078,[-0.34814814814814815],[-0.27037037037037037],[1],[0],[0],[3.579399599999306],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
14,0,14,[0.1111111111111111],[-0.24259259259259258],[1],[0],[0],[1.8290058999991743],['target'],14,0,14,0,30.961065299998154,,10,30.921881599992048,30.961065299998154,30.961065299998154,0.07979200000409037,32.75154789999942,[0.1111111111111111],[-0.24259259259259258],[1],[0],[0],[1.8290058999991743],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
15,0,15,[0.12962962962962962],[-0.3990740740740741],[1],[0],[0],[2.7901027999905637],['target'],15,0,15,0,32.80676289999974,,5,32.78367409999191,32.80676289999974,32.80676289999974,0.031749400004628114,35.57419790000131,[0.12962962962962962],[-0.3990740740740741],[1],[0],[0],[2.7901027999905637],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
16,0,16,[0.10185185185185185],[0.3194444444444444],[1],[0],[0],[2.1788743999932194],['target'],16,0,16,0,35.612879899999825,,5,35.59515660000034,35.612879899999825,35.612879899999825,0.020786599998245947,37.77448789999471,[0.10185185185185185],[0.3194444444444444],[1],[0],[0],[2.1788743999932194],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
17,0,17,[0.05185185185185185],[0.1388888888888889],[1],[0],[0],[2.751402699999744],['target'],17,0,17,0,37.80578460000106,,5,37.79007800000545,37.80578460000106,37.80578460000106,0.015305199995054863,40.54217620000418,[0.05185185185185185],[0.1388888888888889],[1],[0],[0],[2.751402699999744],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
18,0,18,[0.4787037037037037],[-0.21296296296296297],[1],[0],[0],[3.097196900009294],['target'],18,0,18,0,40.60572130000219,,10,40.57884570000169,40.60572130000219,40.60572130000219,0.036343600004329346,43.67669249999744,[0.4787037037037037],[-0.21296296296296297],[1],[0],[0],[3.097196900009294],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
19,0,19,[0.3138888888888889],[0.31574074074074077],[1],[0],[0],[3.045369400002528],['target'],19,0,19,0,43.74781780000194,,10,43.72911650000606,43.74781780000194,43.74781780000194,0.05202280000958126,46.775040499996976,[0.3138888888888889],[0.31574074074074077],[1],[0],[0],[3.045369400002528],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
20,0,20,[-0.16574074074074074],[0.31203703703703706],[1],[0],[0],[3.9825819000107003],['target'],20,0,20,0,46.873087200001464,,10,46.834110900003,46.873087200001464,46.873087200001464,0.05882059999566991,50.81730369999423,[-0.16574074074074074],[0.31203703703703706],[1],[0],[0],[3.9825819000107003],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
21,0,21,[0.3675925925925926],[-0.1824074074074074],[1],[0],[0],[2.623591800002032],['target'],21,0,21,0,50.85618319999776,,5,50.83589099999517,50.85618319999776,50.85618319999776,0.01825569999346044,53.46020499999577,[0.3675925925925926],[-0.1824074074074074],[1],[0],[0],[2.623591800002032],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
22,0,22,[0.33055555555555555],[-0.11296296296296296],[1],[0],[0],[1.6299788000033004],['target'],22,0,22,0,53.53972679999424,,10,53.51294499999494,53.53972679999424,53.53972679999424,0.05241730000125244,55.14358039999206,[0.33055555555555555],[-0.11296296296296296],[1],[0],[0],[1.6299788000033004],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
23,0,23,[-0.41574074074074074],[0.19537037037037036],[1],[0],[0],[2.368315200001234],['target'],23,0,23,0,55.194596899993485,,5,55.174187900003744,55.194596899993485,55.194596899993485,0.030278499994892627,57.54314730000624,[-0.41574074074074074],[0.19537037037037036],[1],[0],[0],[2.368315200001234],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
24,0,24,[0.23425925925925925],[0.037037037037037035],[1],[0],[0],[3.620786200001021],['target'],24,0,24,0,57.62962289999996,,10,57.605245300001116,57.62962289999996,57.62962289999996,0.06178399999043904,61.22670850000577,[0.23425925925925925],[0.037037037037037035],[1],[0],[0],[3.620786200001021],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
25,0,25,[-0.38981481481481484],[-0.387037037037037],[1],[0],[0],[5.834319300003699],['target'],25,0,25,0,61.2807482000062,,5,61.25877390000096,61.2807482000062,61.2807482000062,0.03169039999193046,67.09380800000508,[-0.38981481481481484],[-0.387037037037037],[1],[0],[0],[5.834319300003699],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
26,0,26,[-0.175],[0.28703703703703703],[1],[0],[0],[4.1797189000062644],['target'],26,0,26,0,67.15690259999246,,10,67.13019969999732,67.15690259999246,67.15690259999246,0.035951800004113466,71.3105632999941,[-0.175],[0.28703703703703703],[1],[0],[0],[4.1797189000062644],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
27,0,27,[0.24259259259259258],[-0.42592592592592593],[1],[0],[0],[2.733913800009759],['target'],27,0,27,0,71.36462930000562,,5,71.34176640000078,71.36462930000562,71.36462930000562,0.030829499999526888,74.07631609999225,[0.24259259259259258],[-0.42592592592592593],[1],[0],[0],[2.733913800009759],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
28,0,28,[0.016666666666666666],[-0.3],[1],[0],[0],[2.462161199990078],['target'],28,0,28,0,74.18174420000287,,10,74.14869139999792,74.18174420000287,74.18174420000287,0.07208779999928083,76.61152999999467,[0.016666666666666666],[-0.3],[1],[0],[0],[2.462161199990078],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
29,0,29,[-0.14074074074074075],[-0.15555555555555556],[1],[0],[0],[2.03405100000964],['target'],29,0,29,0,76.67421769999783,,5,76.64272659999551,76.67421769999783,76.67421769999783,0.03082860000722576,78.67741010000464,[-0.14074074074074075],[-0.15555555555555556],[1],[0],[0],[2.03405100000964],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
30,0,30,[-0.08796296296296297],[0.39444444444444443],[1],[0],[0],[2.604039700003341],['target'],30,0,30,0,78.72422910000023,,5,78.70497340000293,78.72422910000023,78.72422910000023,0.027232200009166263,81.30975739999849,[-0.08796296296296297],[0.39444444444444443],[1],[0],[0],[2.604039700003341],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
31,0,31,[0.14629629629629629],[0.3962962962962963],[1],[0],[0],[1.800300300004892],['target'],31,0,31,0,81.36472969999886,,5,81.34221410000464,81.36472969999886,81.36472969999886,0.032154000000446104,83.14317640000081,[0.14629629629629629],[0.3962962962962963],[1],[0],[0],[1.800300300004892],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
32,0,32,[0.24814814814814815],[-0.27037037037037037],[1],[0],[0],[2.792690100002801],['target'],32,0,32,0,83.20772880000004,,10,83.18633939999563,83.20772880000004,83.20772880000004,0.04283509998640511,85.97967220000282,[0.24814814814814815],[-0.27037037037037037],[1],[0],[0],[2.792690100002801],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
33,0,33,[0.3861111111111111],[0.1787037037037037],[1],[0],[0],[1.995126199995866],['target'],33,0,33,0,86.04970600000524,,10,86.03014810000604,86.04970600000524,86.04970600000524,0.05007630000181962,88.02581110000028,[0.3861111111111111],[0.1787037037037037],[1],[0],[0],[1.995126199995866],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
34,0,34,[0.37592592592592594],[-0.12962962962962962],[1],[0],[0],[1.8694605999917258],['target'],34,0,34,0,88.07686749999993,,10,88.05781220000063,88.07686749999993,88.07686749999993,0.03185699999448843,89.92792119999649,[0.37592592592592594],[-0.12962962962962962],[1],[0],[0],[1.8694605999917258],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
35,0,35,[0.2675925925925926],[0.04722222222222222],[1],[0],[0],[2.1095114999916404],['target'],35,0,35,0,90.00794850000239,,10,89.98521450000408,90.00794850000239,90.00794850000239,0.05689100000017788,92.09538990000146,[0.2675925925925926],[0.04722222222222222],[1],[0],[0],[2.1095114999916404],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
36,0,36,[-0.36574074074074076],[0.19074074074074074],[1],[0],[0],[2.3012441000028048],['target'],36,0,36,0,92.15002669999376,,5,92.12653720000526,92.15002669999376,92.15002669999376,0.030776400002650917,94.42847119999351,[-0.36574074074074076],[0.19074074074074074],[1],[0],[0],[2.3012441000028048],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
37,0,37,[0.004629629629629629],[0.07314814814814814],[1],[0],[0],[2.1925909999990836],['target'],37,0,37,0,94.49148989999958,,10,94.46849600000132,94.49148989999958,94.49148989999958,0.039692899998044595,96.66175769999973,[0.004629629629629629],[0.07314814814814814],[1],[0],[0],[2.1925909999990836],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
38,0,38,[-0.4203703703703704],[-0.11851851851851852],[1],[0],[0],[2.582643999994616],['target'],38,0,38,0,96.73133919999236,,10,96.71171360000153,96.73133919999236,96.73133919999236,0.04954819999693427,99.29499490000308,[-0.4203703703703704],[-0.11851851851851852],[1],[0],[0],[2.582643999994616],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
39,0,39,[-0.10277777777777777],[-0.32314814814814813],[1],[0],[0],[2.6513926000043284],['target'],39,0,39,0,99.34932609999669,,5,99.32656000000134,99.34932609999669,99.34932609999669,0.031195000003208406,101.97859280000557,[-0.10277777777777777],[-0.32314814814814813],[1],[0],[0],[2.6513926000043284],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
40,0,40,[0.38425925925925924],[-0.16574074074074074],[1],[0],[0],[1.9672830999916187],['target'],40,0,40,0,102.02654320000147,,5,102.0103417999926,102.02654320000147,102.02654320000147,0.03143200000340585,103.97824959999707,[0.38425925925925924],[-0.16574074074074074],[1],[0],[0],[1.9672830999916187],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
41,0,41,[-0.3333333333333333],[0.28425925925925927],[1],[0],[0],[2.172012299997732],['target'],41,0,41,0,104.06708389999403,,10,104.03935289999936,104.06708389999403,104.06708389999403,0.060809600006905384,106.21207900000445,[-0.3333333333333333],[0.28425925925925927],[1],[0],[0],[2.172012299997732],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
42,0,42,[-0.3101851851851852],[0.4722222222222222],[1],[0],[0],[10.296489300002577],['target'],42,0,42,0,106.27528279999387,,10,106.24867709999671,106.27528279999387,106.27528279999387,0.03619440000329632,116.54580779999378,[-0.3101851851851852],[0.4722222222222222],[1],[0],[0],[10.296489300002577],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
43,0,43,[0.03518518518518519],[-0.24166666666666667],[1],[0],[0],[2.6026753000041936],['target'],43,0,43,0,116.64262990000134,,10,116.60792700000457,116.64262990000134,116.64262990000134,0.06175019999500364,119.21112229999562,[0.03518518518518519],[-0.24166666666666667],[1],[0],[0],[2.6026753000041936],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
44,0,44,[0.08611111111111111],[-0.2611111111111111],[1],[0],[0],[1.6059718000033172],['target'],44,0,44,0,119.25941600000078,,10,119.23994270000549,119.25941600000078,119.25941600000078,0.02863929999875836,120.84668629999214,[0.08611111111111111],[-0.2611111111111111],[1],[0],[0],[1.6059718000033172],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
45,0,45,[-0.2601851851851852],[0.3398148148148148],[1],[0],[0],[2.6066777000087313],['target'],45,0,45,0,120.89247109999997,,5,120.87135410000337,120.89247109999997,120.89247109999997,0.02425550000043586,123.47870949999196,[-0.2601851851851852],[0.3398148148148148],[1],[0],[0],[2.6066777000087313],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
46,0,46,[0.36944444444444446],[-0.37407407407407406],[1],[0],[0],[3.465637200002675],['target'],46,0,46,0,123.54976549999265,,10,123.5309125000058,123.54976549999265,123.54976549999265,0.05186320000211708,126.99719680000271,[0.36944444444444446],[-0.37407407407407406],[1],[0],[0],[3.465637200002675],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
47,0,47,[-0.46574074074074073],[-0.08981481481481482],[1],[0],[0],[2.3887835999921663],['target'],47,0,47,0,127.06731689999287,,10,127.04478090000339,127.06731689999287,127.06731689999287,0.04719630000181496,129.4343041999964,[-0.46574074074074073],[-0.08981481481481482],[1],[0],[0],[2.3887835999921663],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
48,0,48,[-0.14722222222222223],[0.08425925925925926],[1],[0],[0],[2.304098200009321],['target'],48,0,48,0,129.4763238000014,,5,129.45753869999317,129.4763238000014,129.4763238000014,0.022520099999383092,131.7622962000023,[-0.14722222222222223],[0.08425925925925926],[1],[0],[0],[2.304098200009321],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
49,0,49,[-0.475],[0.4388888888888889],[1],[0],[0],[3.0356305000022985],['target'],49,0,49,0,131.830601499998,,10,131.81185699999332,131.830601499998,131.830601499998,0.049230599994189106,134.84813980000035,[-0.475],[0.4388888888888889],[1],[0],[0],[3.0356305000022985],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
50,0,50,[-0.4546296296296296],[-0.3685185185185185],[1],[0],[0],[2.657851199997822],['target'],50,0,50,0,134.89309359999606,,5,134.87146239999856,134.89309359999606,134.89309359999606,0.02293820001068525,137.52996640000492,[-0.4546296296296296],[-0.3685185185185185],[1],[0],[0],[2.657851199997822],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
51,0,51,[0.18333333333333332],[0.47962962962962963],[1],[0],[0],[3.305236200001673],['target'],51,0,51,0,137.5952244999935,,10,137.5739803000033,137.5952244999935,137.5952244999935,0.04369030000816565,140.8799219999928,[0.18333333333333332],[0.47962962962962963],[1],[0],[0],[3.305236200001673],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
52,0,52,[0.2759259259259259],[0.04722222222222222],[1],[0],[0],[3.6841244000097504],['target'],52,0,52,0,140.94902709999587,,10,140.9302999999927,140.94902709999587,140.94902709999587,0.04997269999876153,144.61506219999865,[0.2759259259259259],[0.04722222222222222],[1],[0],[0],[3.6841244000097504],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
53,0,53,[-0.3814814814814815],[-0.25],[1],[0],[0],[2.9835502000059932],['target'],53,0,53,0,144.6771427000058,,10,144.6511434999993,144.6771427000058,144.6771427000058,0.03568770000129007,147.63536210000166,[-0.3814814814814815],[-0.25],[1],[0],[0],[2.9835502000059932],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
54,0,54,[0.3333333333333333],[0.4824074074074074],[1],[0],[0],[2.6771263999980874],['target'],54,0,54,0,147.7105414999969,,10,147.68480970000383,147.7105414999969,147.7105414999969,0.04904859999078326,150.36230670000077,[0.3333333333333333],[0.4824074074074074],[1],[0],[0],[2.6771263999980874],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
55,0,55,[-0.3416666666666667],[0.2111111111111111],[1],[0],[0],[2.566738199995598],['target'],55,0,55,0,150.39535190000606,,5,150.38001449999865,150.39535190000606,150.39535190000606,0.01738350000232458,152.94745530000364,[-0.3416666666666667],[0.2111111111111111],[1],[0],[0],[2.566738199995598],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
56,0,56,[-0.44537037037037036],[0.05925925925925926],[1],[0],[0],[1.918916700000409],['target'],56,0,56,0,152.9851784999919,,5,152.9694926999946,152.9851784999919,152.9851784999919,0.021720999997342005,154.88905660000455,[-0.44537037037037036],[0.05925925925925926],[1],[0],[0],[1.918916700000409],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
57,0,57,[-0.4787037037037037],[0.040740740740740744],[1],[0],[0],[1.4426669999957085],['target'],57,0,57,0,154.94433329999447,,5,154.9206406000012,154.94433329999447,154.94433329999447,0.03128939999442082,156.36398549999285,[-0.4787037037037037],[0.040740740740740744],[1],[0],[0],[1.4426669999957085],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
58,0,58,[0.35185185185185186],[0.2916666666666667],[1],[0],[0],[2.586206100007985],['target'],58,0,58,0,156.41724870000326,,5,156.3937261999963,156.41724870000326,156.41724870000326,0.029441599996061996,158.9805544999981,[0.35185185185185186],[0.2916666666666667],[1],[0],[0],[2.586206100007985],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
59,0,59,[-0.45185185185185184],[0.47685185185185186],[1],[0],[0],[10.601031199999852],['target'],59,0,59,0,159.02783760000602,,5,159.0128243999934,159.02783760000602,159.02783760000602,0.03178920000209473,169.61447420000331,[-0.45185185185185184],[0.47685185185185186],[1],[0],[0],[10.601031199999852],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
60,0,60,[-0.24814814814814815],[0.36018518518518516],[1],[0],[0],[2.104079800003092],['target'],60,0,60,0,169.66782430000603,,5,169.6432191000058,169.66782430000603,169.66782430000603,0.028434799998649396,171.74793599999975,[-0.24814814814814815],[0.36018518518518516],[1],[0],[0],[2.104079800003092],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
61,0,61,[0.4722222222222222],[-0.4212962962962963],[1],[0],[0],[4.8984982999973],['target'],61,0,61,0,171.81919900000503,,10,171.79962970000634,171.81919900000503,171.81919900000503,0.05136639998818282,176.6988091999956,[0.4722222222222222],[-0.4212962962962963],[1],[0],[0],[4.8984982999973],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
62,0,62,[0.47129629629629627],[-0.3990740740740741],[1],[0],[0],[2.474722400002065],['target'],62,0,62,0,176.74508799999603,,5,176.72313159999612,176.74508799999603,176.74508799999603,0.023929300004965626,179.1984950000042,[0.47129629629629627],[-0.3990740740740741],[1],[0],[0],[2.474722400002065],['target'],777365,001,2024-10-10_13h19.09.791,visual search,2024.2.1post4,59.98296484094683,2024-10-10 13h19.22.096664 +0530,
