thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixtion.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
64,0,64,[0.056666666666666664],[-0.135],[1],[0],[0],[2.2182753000001867],[None],64,0,64,0,151.4089289000001,,5,151.32626809999988,151.4089289000001,151.4089289000001,0.015451800000391813,153.5449470000001,[0.056666666666666664],[-0.135],[1],[0],[0],[2.2182753000001867],[None],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
65,0,65,[-0.10833333333333334],[-0.215],[1],[0],[0],[1.6389939999999115],['target'],65,0,65,0,153.5858139999998,,10,153.5713005,153.5858139999998,153.5858139999998,0.026186500000221713,155.21066150000001,[-0.10833333333333334],[-0.215],[1],[0],[0],[1.6389939999999115],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
66,0,66,[0.25833333333333336],[0.315],[1],[0],[0],[2.0725720999998885],['target'],66,0,66,0,155.2533535,,10,155.23885510000014,155.2533535,155.2533535,0.027994000000035157,157.31181859999992,[0.25833333333333336],[0.315],[1],[0],[0],[2.0725720999998885],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
67,0,67,[0.405],[-0.40166666666666667],[1],[0],[0],[2.0875237000000197],['target'],67,0,67,0,157.35419149999984,,10,157.33971899999983,157.35419149999984,157.35419149999984,0.027685700000347424,159.42763330000002,[0.405],[-0.40166666666666667],[1],[0],[0],[2.0875237000000197],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
68,0,68,[0.19666666666666666],[-0.055],[1],[0],[0],[1.3513774999996713],[None],68,0,68,0,159.45524839999985,,5,159.44368020000024,159.45524839999985,159.45524839999985,0.01581290000012814,160.79547019999995,[0.19666666666666666],[-0.055],[1],[0],[0],[1.3513774999996713],[None],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
69,0,69,[0.24666666666666667],[-0.25],[1],[0],[0],[1.4188135000003967],['target'],69,0,69,0,160.82157459999985,,5,160.80964900000004,160.82157459999985,160.82157459999985,0.01401609999993525,162.22883579999984,[0.24666666666666667],[-0.25],[1],[0],[0],[1.4188135000003967],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
70,0,70,[-0.315],[-0.02],[1],[0],[0],[1.3651572000003398],['target'],70,0,70,0,162.26021419999984,,5,162.24581190000004,162.26021419999984,162.26021419999984,0.01684460000024046,163.61134960000004,[-0.315],[-0.02],[1],[0],[0],[1.3651572000003398],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
71,0,71,[-0.19],[-0.18833333333333332],[1],[0],[0],[1.4544285000001764],['target'],71,0,71,0,163.6533436000002,,10,163.63887090000003,163.6533436000002,163.6533436000002,0.02735290000009627,165.09367009999983,[-0.19],[-0.18833333333333332],[1],[0],[0],[1.4544285000001764],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
72,0,72,[-0.16666666666666666],[-0.07833333333333334],[1],[0],[0],[1.2213575000000674],['target'],72,0,72,0,165.1217181999998,,5,165.1069387,165.1217181999998,165.1217181999998,0.013099000000238448,166.3287410999999,[-0.16666666666666666],[-0.07833333333333334],[1],[0],[0],[1.2213575000000674],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
73,0,73,[-0.15166666666666667],[0.2633333333333333],[1],[0],[0],[1.2794649999996182],[None],73,0,73,0,166.3615954999998,,5,166.3481623,166.3615954999998,166.3615954999998,0.019255900000189285,167.62802290000013,[-0.15166666666666667],[0.2633333333333333],[1],[0],[0],[1.2794649999996182],[None],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
74,0,74,[0.225],[0.135],[1],[0],[0],[2.037915299999895],['target'],74,0,74,0,167.65517400000022,,5,167.64113109999994,167.65517400000022,167.65517400000022,0.012971800000286748,169.67944340000008,[0.225],[0.135],[1],[0],[0],[2.037915299999895],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
75,0,75,[0.13],[-0.2783333333333333],[1],[0],[0],[2.6722562999998445],['target'],75,0,75,0,169.72078799999986,,10,169.70629750000012,169.72078799999986,169.72078799999986,0.026687499999752617,172.37895490000005,[0.13],[-0.2783333333333333],[1],[0],[0],[2.6722562999998445],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
76,0,76,[0.24],[0.21833333333333332],[1],[0],[0],[2.5323091999998724],['target'],76,0,76,0,172.41224940000006,,5,172.3964208,172.41224940000006,172.41224940000006,0.01725460000034218,174.92913190000013,[0.24],[0.21833333333333332],[1],[0],[0],[2.5323091999998724],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
77,0,77,[-0.065],[-0.07166666666666667],[1],[0],[0],[2.1049613000000136],['target'],77,0,77,0,174.96999829999982,,10,174.95549860000006,174.96999829999982,174.96999829999982,0.026205600000139384,177.06083650000005,[-0.065],[-0.07166666666666667],[1],[0],[0],[2.1049613000000136],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
78,0,78,[0.075],[-0.28],[1],[0],[0],[2.1363169999999627],['target'],78,0,78,0,177.08888159999992,,5,177.0744487999998,177.08888159999992,177.08888159999992,0.013442999999824679,179.2111381000002,[0.075],[-0.28],[1],[0],[0],[2.1363169999999627],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
79,0,79,[-0.21],[-0.2733333333333333],[1],[0],[0],[2.8747136000001774],['target'],79,0,79,0,179.2513194999999,,10,179.23660790000008,179.2513194999999,179.2513194999999,0.02533820000007836,182.11171050000007,[-0.21],[-0.2733333333333333],[1],[0],[0],[2.8747136000001774],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
80,0,80,[0.38166666666666665],[-0.09833333333333333],[1],[0],[0],[2.707756899999822],['target'],80,0,80,0,182.15184579999982,,10,182.13716510000017,182.15184579999982,182.15184579999982,0.025284599999849888,184.84535119999987,[0.38166666666666665],[-0.09833333333333333],[1],[0],[0],[2.707756899999822],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
81,0,81,[-0.32666666666666666],[-0.335],[1],[0],[0],[2.03793719999976],['target'],81,0,81,0,184.88847409999994,,10,184.87386570000012,184.88847409999994,184.88847409999994,0.028291099999933067,186.91223650000006,[-0.32666666666666666],[-0.335],[1],[0],[0],[2.03793719999976],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
82,0,82,[0.2683333333333333],[-0.07166666666666667],[1],[0],[0],[1.8551223999998],[None],82,0,82,0,186.95787330000007,,10,186.94027859999983,186.95787330000007,186.95787330000007,0.027829399999973248,188.79599919999987,[0.2683333333333333],[-0.07166666666666667],[1],[0],[0],[1.8551223999998],[None],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
83,0,83,[0.37],[0.025],[1],[0],[0],[1.4494996999997056],['target'],83,0,83,0,188.84559990000002,,10,188.8307809999999,188.84559990000002,188.84559990000002,0.03419839999969554,190.2807277999998,[0.37],[0.025],[1],[0],[0],[1.4494996999997056],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
84,0,84,[0.3283333333333333],[0.18333333333333332],[1],[0],[0],[2.1618036999998367],['target'],84,0,84,0,190.31319770000005,,5,190.30023589999996,190.31319770000005,190.31319770000005,0.01927990000012869,192.46242199999983,[0.3283333333333333],[0.18333333333333332],[1],[0],[0],[2.1618036999998367],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
85,0,85,[-0.38166666666666665],[-0.4766666666666667],[1],[0],[0],[3.104968799999824],['target'],85,0,85,0,192.5049249000001,,10,192.4903394999999,192.5049249000001,192.5049249000001,0.02774379999982557,195.59570539999982,[-0.38166666666666665],[-0.4766666666666667],[1],[0],[0],[3.104968799999824],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
86,0,86,[0.4683333333333333],[0.405],[1],[0],[0],[2.224746700000196],['target'],86,0,86,0,195.63581690000024,,10,195.62129230000005,195.63581690000024,195.63581690000024,0.025417599999855156,197.84653600000024,[0.4683333333333333],[0.405],[1],[0],[0],[2.224746700000196],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
87,0,87,[-0.08166666666666667],[0.36333333333333334],[1],[0],[0],[2.1545648999999685],['target'],87,0,87,0,197.88865850000025,,10,197.87382460000003,197.88865850000025,197.88865850000025,0.027072599999883096,200.0287664,[-0.08166666666666667],[0.36333333333333334],[1],[0],[0],[2.1545648999999685],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
88,0,88,[0.455],[0.4083333333333333],[1],[0],[0],[2.06990739999992],['target'],88,0,88,0,200.05645789999994,,5,200.04179469999985,200.05645789999994,200.05645789999994,0.012857900000199152,202.11207949999994,[0.455],[0.4083333333333333],[1],[0],[0],[2.06990739999992],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
89,0,89,[-0.013333333333333334],[0.4633333333333333],[1],[0],[0],[2.7741003000001],['target'],89,0,89,0,202.1523534999999,,10,202.13758410000014,202.1523534999999,202.1523534999999,0.025366899999880843,204.91206709999983,[-0.013333333333333334],[0.4633333333333333],[1],[0],[0],[2.7741003000001],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
90,0,90,[-0.3333333333333333],[-0.16833333333333333],[1],[0],[0],[2.6421439999999166],['target'],90,0,90,0,204.95352200000002,,10,204.93760339999994,204.95352200000002,204.95352200000002,0.02535330000000613,207.58011770000007,[-0.3333333333333333],[-0.16833333333333333],[1],[0],[0],[2.6421439999999166],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
91,0,91,[0.3283333333333333],[0.085],[1],[0],[0],[1.9037303000000065],['target'],91,0,91,0,207.60686710000004,,5,207.59365319999984,207.60686710000004,207.60686710000004,0.013347200000225712,209.49784430000022,[0.3283333333333333],[0.085],[1],[0],[0],[1.9037303000000065],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
92,0,92,[0.355],[0.335],[1],[0],[0],[2.3097599000002447],['target'],92,0,92,0,209.5558821000002,,10,209.53608550000013,209.5558821000002,209.5558821000002,0.038077500000326836,211.84624980000012,[0.355],[0.335],[1],[0],[0],[2.3097599000002447],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
93,0,93,[0.058333333333333334],[0.49],[1],[0],[0],[2.2513630000003104],['target'],93,0,93,0,211.89469050000002,,10,211.8775320000002,211.89469050000002,211.89469050000002,0.03106149999985064,214.12931679999997,[0.058333333333333334],[0.49],[1],[0],[0],[2.2513630000003104],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
94,0,94,[-0.26],[-0.11166666666666666],[1],[0],[0],[1.9367890999997144],['target'],94,0,94,0,214.15716159999988,,5,214.1425044,214.15716159999988,214.15716159999988,0.013021500000377273,216.07973229999993,[-0.26],[-0.11166666666666666],[1],[0],[0],[1.9367890999997144],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
95,0,95,[0.48],[0.145],[1],[0],[0],[2.8179176999997253],['target'],95,0,95,0,216.1300103000001,,10,216.11268700000005,216.1300103000001,216.1300103000001,0.0328349999999773,218.93101679999995,[0.48],[0.145],[1],[0],[0],[2.8179176999997253],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
96,0,96,[-0.085],[-0.041666666666666664],[1],[0],[0],[2.3021967999998196],['target'],96,0,96,0,218.95729910000023,,5,218.94535440000004,218.95729910000023,218.95729910000023,0.014139500000055705,221.2480154000002,[-0.085],[-0.041666666666666664],[1],[0],[0],[2.3021967999998196],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
97,0,97,[0.16166666666666665],[0.23833333333333334],[1],[0],[0],[2.198240900000201],['target'],97,0,97,0,221.27913310000008,,5,221.26596210000002,221.27913310000008,221.27913310000008,0.017805800000132876,223.46462940000015,[0.16166666666666665],[0.23833333333333334],[1],[0],[0],[2.198240900000201],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
98,0,98,[0.225],[0.26],[1],[0],[0],[1.4280800000001364],['target'],98,0,98,0,223.4973480000001,,5,223.48446790000003,223.4973480000001,223.4973480000001,0.019687599999997474,224.9129172999999,[0.225],[0.26],[1],[0],[0],[1.4280800000001364],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
99,0,99,[0.185],[-0.475],[1],[0],[0],[3.0204444000000876],['target'],99,0,99,0,224.94083119999982,,5,224.9260443999999,224.94083119999982,224.94083119999982,0.012962599999809754,227.94688550000023,[0.185],[-0.475],[1],[0],[0],[3.0204444000000876],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
100,0,100,[-0.1],[-0.095],[1],[0],[0],[1.5335384999998496],['target'],100,0,100,0,227.97443399999997,,5,227.9635283,227.97443399999997,227.97443399999997,0.01645939999980328,229.49749150000002,[-0.1],[-0.095],[1],[0],[0],[1.5335384999998496],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
101,0,101,[0.48],[-0.11166666666666666],[1],[0],[0],[1.9213994000001549],['target'],101,0,101,0,229.54339589999995,,10,229.52541469999983,229.54339589999995,229.54339589999995,0.0277765000000727,231.44719710000004,[0.48],[-0.11166666666666666],[1],[0],[0],[1.9213994000001549],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
102,0,102,[0.21666666666666667],[0.31],[1],[0],[0],[2.0242984999999862],['target'],102,0,102,0,231.48941790000003,,10,231.4749717000002,231.48941790000003,231.48941790000003,0.027532499999779247,233.49983540000017,[0.21666666666666667],[0.31],[1],[0],[0],[2.0242984999999862],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
103,0,103,[-0.48333333333333334],[0.42333333333333334],[1],[0],[0],[2.7256521000003886],['target'],103,0,103,0,233.54333010000005,,5,233.52344030000017,233.54333010000005,233.54333010000005,0.02334919999975682,236.2496394000002,[-0.48333333333333334],[0.42333333333333334],[1],[0],[0],[2.7256521000003886],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
104,0,104,[-0.4766666666666667],[-0.38],[1],[0],[0],[2.28304130000015],['target'],104,0,104,0,236.2749381000001,,5,236.2647030999999,236.2749381000001,236.2749381000001,0.01489690000016708,238.5481367,[-0.4766666666666667],[-0.38],[1],[0],[0],[2.28304130000015],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
105,0,105,[0.275],[0.08],[1],[0],[0],[1.8347625000001244],['target'],105,0,105,0,238.5747748000001,,5,238.5624937,238.5747748000001,238.5747748000001,0.014177999999901658,240.3977053000001,[0.275],[0.08],[1],[0],[0],[1.8347625000001244],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
106,0,106,[0.33],[0.16333333333333333],[1],[0],[0],[1.3370858999996926],['target'],106,0,106,0,240.42488350000008,,5,240.41177129999983,240.42488350000008,240.42488350000008,0.013922699999966426,241.74944029999983,[0.33],[0.16333333333333333],[1],[0],[0],[1.3370858999996926],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
107,0,107,[0.12333333333333334],[0.03666666666666667],[1],[0],[0],[1.3935043999999834],['target'],107,0,107,0,241.78619749999984,,5,241.77147780000018,241.78619749999984,241.78619749999984,0.021874600000046485,243.16537870000025,[0.12333333333333334],[0.03666666666666667],[1],[0],[0],[1.3935043999999834],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
108,0,108,[0.285],[-0.15833333333333333],[1],[0],[0],[2.189557100000002],['target'],108,0,108,0,243.2060752,,10,243.19120690000022,243.2060752,243.2060752,0.025666699999874254,245.38117249999982,[0.285],[-0.15833333333333333],[1],[0],[0],[2.189557100000002],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
109,0,109,[-0.33666666666666667],[0.02],[1],[0],[0],[1.947750299999825],['target'],109,0,109,0,245.41481550000003,,5,245.39996059999999,245.41481550000003,245.41481550000003,0.018637399999988702,247.34809329999985,[-0.33666666666666667],[0.02],[1],[0],[0],[1.947750299999825],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
110,0,110,[-0.2633333333333333],[0.415],[1],[0],[0],[2.555942999999843],['target'],110,0,110,0,247.3932502,,10,247.37621590000003,247.3932502,247.3932502,0.02791449999995166,249.93270770000004,[-0.2633333333333333],[0.415],[1],[0],[0],[2.555942999999843],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
111,0,111,[-0.10833333333333334],[0.16333333333333333],[1],[0],[0],[1.1725656000003255],['target'],111,0,111,0,249.9730605000002,,10,249.95860160000007,249.9730605000002,249.9730605000002,0.025681099999928847,251.1315873000001,[-0.10833333333333334],[0.16333333333333333],[1],[0],[0],[1.1725656000003255],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
112,0,112,[-0.22],[-0.33166666666666667],[1],[0],[0],[1.6421494000001076],['target'],112,0,112,0,251.1742759000001,,10,251.15945399999987,251.1742759000001,251.1742759000001,0.02763310000000274,252.8020543,[-0.22],[-0.33166666666666667],[1],[0],[0],[1.6421494000001076],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
113,0,113,[0.38166666666666665],[-0.08666666666666667],[1],[0],[0],[2.5261491000001115],['target'],113,0,113,0,252.83499169999982,,5,252.82242150000025,252.83499169999982,252.83499169999982,0.020126400000208378,255.34896360000016,[0.38166666666666665],[-0.08666666666666667],[1],[0],[0],[2.5261491000001115],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
114,0,114,[0.3016666666666667],[0.06],[1],[0],[0],[1.4512141999998676],['target'],114,0,114,0,255.3755877000001,,5,255.36448570000016,255.3755877000001,255.3755877000001,0.01535809999995763,256.81617100000017,[0.3016666666666667],[0.06],[1],[0],[0],[1.4512141999998676],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
115,0,115,[0.08833333333333333],[0.205],[1],[0],[0],[1.595830400000068],['target'],115,0,115,0,256.8709458000001,,10,256.85141769999996,256.8709458000001,256.8709458000001,0.035085999999864725,258.44762509999987,[0.08833333333333333],[0.205],[1],[0],[0],[1.595830400000068],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
116,0,116,[-0.03],[0.31333333333333335],[1],[0],[0],[1.9379316999998082],['target'],116,0,116,0,258.47560150000004,,5,258.4608117,258.47560150000004,258.47560150000004,0.013018799999827024,260.39916130000006,[-0.03],[0.31333333333333335],[1],[0],[0],[1.9379316999998082],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
117,0,117,[-0.3616666666666667],[0.13833333333333334],[1],[0],[0],[2.235935100000006],['target'],117,0,117,0,260.42567889999987,,5,260.41211529999987,260.42567889999987,260.42567889999987,0.012825900000279944,262.64843339999993,[-0.3616666666666667],[0.13833333333333334],[1],[0],[0],[2.235935100000006],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
118,0,118,[-0.03666666666666667],[-0.15],[1],[0],[0],[2.0889305999999124],['target'],118,0,118,0,262.6903871000002,,10,262.6759751000002,262.6903871000002,262.6903871000002,0.027377200000046287,264.7653726000001,[-0.03666666666666667],[-0.15],[1],[0],[0],[2.0889305999999124],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
119,0,119,[0.11666666666666667],[0.16666666666666666],[1],[0],[0],[1.6544346000000587],['target'],119,0,119,0,264.80783529999985,,10,264.7934143,264.80783529999985,264.80783529999985,0.02780860000029861,266.44826880000005,[0.11666666666666667],[0.16666666666666666],[1],[0],[0],[1.6544346000000587],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
120,0,120,[-0.37166666666666665],[0.4683333333333333],[1],[0],[0],[2.254610599999978],['target'],120,0,120,0,266.47591669999997,,5,266.46121629999993,266.47591669999997,266.47591669999997,0.012773599999945873,268.71622890000003,[-0.37166666666666665],[0.4683333333333333],[1],[0],[0],[2.254610599999978],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
121,0,121,[0.42],[0.07833333333333334],[1],[0],[0],[2.289746599999944],['target'],121,0,121,0,268.7562154999998,,10,268.7417947000001,268.7562154999998,268.7562154999998,0.025406300000213378,271.03195340000025,[0.42],[0.07833333333333334],[1],[0],[0],[2.289746599999944],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
122,0,122,[-0.32166666666666666],[0.36],[1],[0],[0],[1.850970700000289],['target'],122,0,122,0,271.0594927999998,,5,271.0481127999999,271.0594927999998,271.0594927999998,0.015939399999751913,272.89946380000015,[-0.32166666666666666],[0.36],[1],[0],[0],[1.850970700000289],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
123,0,123,[-0.255],[-0.03333333333333333],[1],[0],[0],[1.62339750000001],['target'],123,0,123,0,272.93925509999985,,10,272.92469940000024,272.93925509999985,272.93925509999985,0.025078299999677256,274.54848240000024,[-0.255],[-0.03333333333333333],[1],[0],[0],[1.62339750000001],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
124,0,124,[-0.37],[0.32666666666666666],[1],[0],[0],[1.904216699999779],['target'],124,0,124,0,274.57638109999994,,5,274.56226230000016,274.57638109999994,274.57638109999994,0.013610699999844655,276.4669021000002,[-0.37],[0.32666666666666666],[1],[0],[0],[1.904216699999779],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
125,0,125,[-0.27],[-0.095],[1],[0],[0],[1.9157986999998684],['target'],125,0,125,0,276.4973155,,5,276.48371239999983,276.4973155,276.4973155,0.016693000000032043,278.39989919999994,[-0.27],[-0.095],[1],[0],[0],[1.9157986999998684],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
126,0,126,[0.24833333333333332],[0.38166666666666665],[1],[0],[0],[1.9839381000001595],['target'],126,0,126,0,278.42647150000016,,5,278.41467480000006,278.42647150000016,278.42647150000016,0.014618000000155007,280.3989995999998,[0.24833333333333332],[0.38166666666666665],[1],[0],[0],[1.9839381000001595],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
127,0,127,[0.08666666666666667],[0.20666666666666667],[1],[0],[0],[1.673629500000061],['target'],127,0,127,0,280.4394377000001,,10,280.4247505999999,280.4394377000001,280.4394377000001,0.025627500000155123,282.0987781000001,[0.08666666666666667],[0.20666666666666667],[1],[0],[0],[1.673629500000061],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
128,0,128,[-0.44],[0.20833333333333334],[1],[0],[0],[2.1416493000001537],['target'],128,0,128,0,282.1385816999998,,10,282.12416689999986,282.1385816999998,282.1385816999998,0.025211200000285316,284.2662413999999,[-0.44],[0.20833333333333334],[1],[0],[0],[2.1416493000001537],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
129,0,129,[0.15666666666666668],[0.10833333333333334],[1],[0],[0],[4.939545299999736],['target'],129,0,129,0,284.30738540000016,,10,284.29300309999985,284.30738540000016,284.30738540000016,0.02656829999978072,289.2330734999998,[0.15666666666666668],[0.10833333333333334],[1],[0],[0],[4.939545299999736],['target'],887105,001,2024-10-10_14h07.04.051,visual search,2024.2.1post4,59.996424213172304,2024-10-10 14h07.10.875101 +0530,
