21.6332 	EXP 	text_3: autoDraw = True
22.6323 	EXP 	text_3: autoDraw = False
23.3076 	DATA 	Keypress: z
23.3178 	EXP 	text_3: autoDraw = False
23.3178 	EXP 	feedback_test: height = 0.05
23.3178 	EXP 	feedback_test: height = 0.05
23.3178 	EXP 	feedback_test: height = 0.05
23.3178 	EXP 	feedback_test: text = 'Correct'
23.3178 	EXP 	feedback_test: autoDraw = True
25.3146 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'stimulus': 3, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
25.3309 	EXP 	feedback_test: autoDraw = False
25.3309 	EXP 	text_2: height = 0.05
25.3309 	EXP 	text_2: height = 0.05
25.3309 	EXP 	text_2: height = 0.05
25.3309 	EXP 	text_2: text = 'Task A'
25.3309 	EXP 	text_2: autoDraw = True
26.3324 	INFO 	Keyboard events cleared
26.3318 	EXP 	text_2: autoDraw = False
26.3318 	EXP 	text_3: height = 0.05
26.3318 	EXP 	text_3: height = 0.05
26.3318 	EXP 	text_3: height = 0.05
26.3318 	EXP 	text_3: text = 3
26.3318 	EXP 	text_3: autoDraw = True
27.3468 	EXP 	text_3: autoDraw = False
27.4905 	DATA 	Keypress: m
27.5007 	EXP 	text_3: autoDraw = False
27.5007 	EXP 	feedback_test: height = 0.05
27.5007 	EXP 	feedback_test: height = 0.05
27.5007 	EXP 	feedback_test: height = 0.05
27.5007 	EXP 	feedback_test: text = 'Incorrect'
27.5007 	EXP 	feedback_test: autoDraw = True
29.4963 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'stimulus': 5, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
29.5125 	EXP 	feedback_test: autoDraw = False
29.5125 	EXP 	text_2: text = 'Task A'
29.5125 	EXP 	text_2: autoDraw = True
30.5143 	INFO 	Keyboard events cleared
30.5138 	EXP 	text_2: autoDraw = False
30.5138 	EXP 	text_3: height = 0.05
30.5138 	EXP 	text_3: height = 0.05
30.5138 	EXP 	text_3: height = 0.05
30.5138 	EXP 	text_3: text = 5
30.5138 	EXP 	text_3: autoDraw = True
31.5281 	EXP 	text_3: autoDraw = False
32.1026 	DATA 	Keypress: z
32.1128 	EXP 	text_3: autoDraw = False
32.1128 	EXP 	feedback_test: height = 0.05
32.1128 	EXP 	feedback_test: height = 0.05
32.1128 	EXP 	feedback_test: height = 0.05
32.1128 	EXP 	feedback_test: text = 'Correct'
32.1128 	EXP 	feedback_test: autoDraw = True
34.1106 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'stimulus': 'A', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
34.1268 	EXP 	feedback_test: autoDraw = False
34.1268 	EXP 	text_2: height = 0.05
34.1268 	EXP 	text_2: height = 0.05
34.1268 	EXP 	text_2: height = 0.05
34.1268 	EXP 	text_2: text = 'Task B'
34.1268 	EXP 	text_2: autoDraw = True
35.1271 	INFO 	Keyboard events cleared
35.1265 	EXP 	text_2: autoDraw = False
35.1265 	EXP 	text_3: height = 0.05
35.1265 	EXP 	text_3: height = 0.05
35.1265 	EXP 	text_3: height = 0.05
35.1265 	EXP 	text_3: text = 'A'
35.1265 	EXP 	text_3: autoDraw = True
35.6176 	DATA 	Keypress: m
35.6277 	EXP 	text_3: autoDraw = False
35.6277 	EXP 	feedback_test: height = 0.05
35.6277 	EXP 	feedback_test: height = 0.05
35.6277 	EXP 	feedback_test: height = 0.05
35.6277 	EXP 	feedback_test: text = 'Incorrect'
35.6277 	EXP 	feedback_test: autoDraw = True
37.6257 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'stimulus': 'U', 'cue': 'Task B', 'correct_response': 'z', 'task_type': 'switch', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
37.6420 	EXP 	feedback_test: autoDraw = False
37.6420 	EXP 	text_2: text = 'Task B'
37.6420 	EXP 	text_2: autoDraw = True
38.6425 	INFO 	Keyboard events cleared
38.6419 	EXP 	text_2: autoDraw = False
38.6419 	EXP 	text_3: height = 0.05
38.6419 	EXP 	text_3: height = 0.05
38.6419 	EXP 	text_3: height = 0.05
38.6419 	EXP 	text_3: text = 'U'
38.6419 	EXP 	text_3: autoDraw = True
39.6411 	EXP 	text_3: autoDraw = False
40.2764 	DATA 	Keypress: z
40.3078 	EXP 	text_3: autoDraw = False
40.3078 	EXP 	feedback_test: height = 0.05
40.3078 	EXP 	feedback_test: height = 0.05
40.3078 	EXP 	feedback_test: height = 0.05
40.3078 	EXP 	feedback_test: text = 'Correct'
40.3078 	EXP 	feedback_test: autoDraw = True
42.3070 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'stimulus': 1, 'cue': 'Task A', 'correct_response': 'z', 'task_type': 'repeat ', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
42.3230 	EXP 	feedback_test: autoDraw = False
42.3230 	EXP 	text_2: height = 0.05
42.3230 	EXP 	text_2: height = 0.05
42.3230 	EXP 	text_2: height = 0.05
42.3230 	EXP 	text_2: text = 'Task A'
42.3230 	EXP 	text_2: autoDraw = True
43.3233 	INFO 	Keyboard events cleared
43.3227 	EXP 	text_2: autoDraw = False
43.3227 	EXP 	text_3: height = 0.05
43.3227 	EXP 	text_3: height = 0.05
43.3227 	EXP 	text_3: height = 0.05
43.3227 	EXP 	text_3: text = 1
43.3227 	EXP 	text_3: autoDraw = True
44.0463 	DATA 	Keypress: m
44.0564 	EXP 	text_3: autoDraw = False
44.0564 	EXP 	feedback_test: height = 0.05
44.0564 	EXP 	feedback_test: height = 0.05
44.0564 	EXP 	feedback_test: height = 0.05
44.0564 	EXP 	feedback_test: text = 'Incorrect'
44.0564 	EXP 	feedback_test: autoDraw = True
46.0552 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'stimulus': 'D', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
46.0713 	EXP 	feedback_test: autoDraw = False
46.0713 	EXP 	text_2: height = 0.05
46.0713 	EXP 	text_2: height = 0.05
46.0713 	EXP 	text_2: height = 0.05
46.0713 	EXP 	text_2: text = 'Task B'
46.0713 	EXP 	text_2: autoDraw = True
47.0727 	INFO 	Keyboard events cleared
47.0722 	EXP 	text_2: autoDraw = False
47.0722 	EXP 	text_3: height = 0.05
47.0722 	EXP 	text_3: height = 0.05
47.0722 	EXP 	text_3: height = 0.05
47.0722 	EXP 	text_3: text = 'D'
47.0722 	EXP 	text_3: autoDraw = True
47.5912 	DATA 	Keypress: z
47.6042 	EXP 	text_3: autoDraw = False
47.6042 	EXP 	feedback_test: text = 'Incorrect'
47.6042 	EXP 	feedback_test: autoDraw = True
