12.8507 	INFO 	Loaded monitor calibration from ['2024_08_09 00:19']
12.7450 	EXP 	text: text = 'GBP 78 today or  GBP 80 after 162 days'
12.7450 	EXP 	fixation: autoDraw = True
13.7328 	INFO 	Keyboard events cleared
13.7320 	EXP 	text: autoDraw = True
13.7486 	EXP 	fixation: autoDraw = False
14.9346 	EXP 	New trial (rep=1, index=0): <Trial 7 (0 in rep 1) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 7, 'thisTrialN': 0, 'thisRepN': 1}>
14.9439 	DATA 	Keypress: t
14.9567 	EXP 	fixation: autoDraw = False
14.9567 	EXP 	text: autoDraw = False
14.9567 	EXP 	text: height = 0.05
14.9567 	EXP 	text: height = 0.05
14.9567 	EXP 	text: height = 0.05
14.9567 	EXP 	text: text = 'GBP 15 today or  GBP 35 after 13 days'
14.9567 	EXP 	fixation: autoDraw = True
15.9408 	INFO 	Keyboard events cleared
15.9401 	EXP 	text: autoDraw = True
15.9568 	EXP 	fixation: autoDraw = False
17.6590 	EXP 	New trial (rep=1, index=1): <Trial 8 (1 in rep 1) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 8, 'thisTrialN': 1, 'thisRepN': 1}>
17.6680 	DATA 	Keypress: t
17.6783 	EXP 	fixation: autoDraw = False
17.6783 	EXP 	text: autoDraw = False
17.6783 	EXP 	text: height = 0.05
17.6783 	EXP 	text: height = 0.05
17.6783 	EXP 	text: height = 0.05
17.6783 	EXP 	text: text = 'GBP 40 today or  GBP 55 after 62 days'
17.6783 	EXP 	fixation: autoDraw = True
18.6662 	INFO 	Keyboard events cleared
18.6656 	EXP 	text: autoDraw = True
18.6822 	EXP 	fixation: autoDraw = False
18.8683 	EXP 	New trial (rep=1, index=2): <Trial 9 (2 in rep 1) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 9, 'thisTrialN': 2, 'thisRepN': 1}>
18.8775 	DATA 	Keypress: t
18.8903 	EXP 	fixation: autoDraw = False
18.8903 	EXP 	text: autoDraw = False
18.8903 	EXP 	text: height = 0.05
18.8903 	EXP 	text: height = 0.05
18.8903 	EXP 	text: height = 0.05
18.8903 	EXP 	text: text = 'GBP 78 today or  GBP 80 after 162 days'
18.8903 	EXP 	fixation: autoDraw = True
19.8749 	INFO 	Keyboard events cleared
19.8738 	EXP 	text: autoDraw = True
19.8779 	DATA 	Keypress: l
19.8903 	EXP 	fixation: autoDraw = False
19.9762 	EXP 	New trial (rep=1, index=3): <Trial 10 (3 in rep 1) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 10, 'thisTrialN': 3, 'thisRepN': 1}>
19.9964 	EXP 	fixation: autoDraw = False
19.9964 	EXP 	text: autoDraw = False
19.9964 	EXP 	text: height = 0.05
19.9964 	EXP 	text: height = 0.05
19.9964 	EXP 	text: height = 0.05
19.9964 	EXP 	text: text = 'GBP 49 today or  GBP 60 after 89 days'
19.9964 	EXP 	fixation: autoDraw = True
20.9831 	INFO 	Keyboard events cleared
20.9824 	EXP 	text: autoDraw = True
20.9990 	EXP 	fixation: autoDraw = False
21.2680 	EXP 	New trial (rep=1, index=4): <Trial 11 (4 in rep 1) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 11, 'thisTrialN': 4, 'thisRepN': 1}>
21.2774 	DATA 	Keypress: l
21.2903 	EXP 	fixation: autoDraw = False
21.2903 	EXP 	text: autoDraw = False
21.2903 	EXP 	text: height = 0.05
21.2903 	EXP 	text: height = 0.05
21.2903 	EXP 	text: height = 0.05
21.2903 	EXP 	text: text = 'GBP 27 today or  GBP 50 after 21 days'
21.2903 	EXP 	fixation: autoDraw = True
22.2740 	INFO 	Keyboard events cleared
22.2736 	EXP 	text: autoDraw = True
22.2905 	EXP 	fixation: autoDraw = False
23.2583 	EXP 	New trial (rep=1, index=5): <Trial 12 (5 in rep 1) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 12, 'thisTrialN': 5, 'thisRepN': 1}>
23.2634 	DATA 	Keypress: l
23.2735 	EXP 	fixation: autoDraw = False
23.2735 	EXP 	text: autoDraw = False
23.2735 	EXP 	text: height = 0.05
23.2735 	EXP 	text: height = 0.05
23.2735 	EXP 	text: height = 0.05
23.2735 	EXP 	text: text = 'GBP 11 today or  GBP 30 after 7 days'
23.2735 	EXP 	fixation: autoDraw = True
24.2741 	INFO 	Keyboard events cleared
24.2736 	EXP 	fixation: autoDraw = False
24.2736 	EXP 	text: autoDraw = True
26.6919 	EXP 	New trial (rep=1, index=6): <Trial 13 (6 in rep 1) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 13, 'thisTrialN': 6, 'thisRepN': 1}>
26.7027 	DATA 	Keypress: t
26.7130 	EXP 	fixation: autoDraw = False
26.7130 	EXP 	text: autoDraw = False
26.7130 	EXP 	text: height = 0.05
26.7130 	EXP 	text: height = 0.05
26.7130 	EXP 	text: height = 0.05
26.7130 	EXP 	text: text = 'GBP 67 today or  GBP 75 after 119 days'
26.7130 	EXP 	fixation: autoDraw = True
27.7000 	INFO 	Keyboard events cleared
27.6993 	EXP 	text: autoDraw = True
27.7159 	EXP 	fixation: autoDraw = False
28.1182 	EXP 	New trial (rep=2, index=0): <Trial 14 (0 in rep 2) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 14, 'thisTrialN': 0, 'thisRepN': 2}>
28.1277 	DATA 	Keypress: t
28.1407 	EXP 	fixation: autoDraw = False
28.1407 	EXP 	text: autoDraw = False
28.1407 	EXP 	text: height = 0.05
28.1407 	EXP 	text: height = 0.05
28.1407 	EXP 	text: height = 0.05
28.1407 	EXP 	text: text = 'GBP 27 today or  GBP 50 after 21 days'
28.1407 	EXP 	fixation: autoDraw = True
29.1248 	INFO 	Keyboard events cleared
29.1240 	EXP 	text: autoDraw = True
29.1407 	EXP 	fixation: autoDraw = False
29.8270 	EXP 	New trial (rep=2, index=1): <Trial 15 (1 in rep 2) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 15, 'thisTrialN': 1, 'thisRepN': 2}>
29.8387 	DATA 	Keypress: t
29.8573 	EXP 	fixation: autoDraw = False
29.8573 	EXP 	text: autoDraw = False
29.8573 	EXP 	text: height = 0.05
29.8573 	EXP 	text: height = 0.05
29.8573 	EXP 	text: height = 0.05
29.8573 	EXP 	text: text = 'GBP 11 today or  GBP 30 after 7 days'
29.8573 	EXP 	fixation: autoDraw = True
30.8416 	INFO 	Keyboard events cleared
30.8408 	EXP 	text: autoDraw = True
30.8575 	EXP 	fixation: autoDraw = False
31.4428 	EXP 	New trial (rep=2, index=2): <Trial 16 (2 in rep 2) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 16, 'thisTrialN': 2, 'thisRepN': 2}>
31.4520 	DATA 	Keypress: l
31.4622 	EXP 	fixation: autoDraw = False
31.4622 	EXP 	text: autoDraw = False
31.4622 	EXP 	text: height = 0.05
31.4622 	EXP 	text: height = 0.05
31.4622 	EXP 	text: height = 0.05
31.4622 	EXP 	text: text = 'GBP 49 today or  GBP 60 after 89 days'
31.4622 	EXP 	fixation: autoDraw = True
32.4503 	INFO 	Keyboard events cleared
32.4495 	EXP 	text: autoDraw = True
32.4661 	EXP 	fixation: autoDraw = False
33.1517 	EXP 	New trial (rep=2, index=3): <Trial 17 (3 in rep 2) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 17, 'thisTrialN': 3, 'thisRepN': 2}>
33.1608 	DATA 	Keypress: l
33.1742 	EXP 	fixation: autoDraw = False
33.1742 	EXP 	text: autoDraw = False
33.1742 	EXP 	text: height = 0.05
33.1742 	EXP 	text: height = 0.05
33.1742 	EXP 	text: height = 0.05
33.1742 	EXP 	text: text = 'GBP 67 today or  GBP 75 after 119 days'
33.1742 	EXP 	fixation: autoDraw = True
34.1584 	INFO 	Keyboard events cleared
34.1576 	EXP 	text: autoDraw = True
34.1743 	EXP 	fixation: autoDraw = False
36.6269 	EXP 	New trial (rep=2, index=4): <Trial 18 (4 in rep 2) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 18, 'thisTrialN': 4, 'thisRepN': 2}>
36.6359 	DATA 	Keypress: l
36.6461 	EXP 	fixation: autoDraw = False
36.6461 	EXP 	text: autoDraw = False
36.6461 	EXP 	text: height = 0.05
36.6461 	EXP 	text: height = 0.05
36.6461 	EXP 	text: height = 0.05
36.6461 	EXP 	text: text = 'GBP 40 today or  GBP 55 after 62 days'
36.6461 	EXP 	fixation: autoDraw = True
37.0021 	DATA 	Keypress: l
37.6337 	INFO 	Keyboard events cleared
37.6331 	EXP 	text: autoDraw = True
37.6497 	EXP 	fixation: autoDraw = False
40.2019 	EXP 	New trial (rep=2, index=5): <Trial 19 (5 in rep 2) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 19, 'thisTrialN': 5, 'thisRepN': 2}>
40.2114 	DATA 	Keypress: t
40.2245 	EXP 	fixation: autoDraw = False
40.2245 	EXP 	text: autoDraw = False
40.2245 	EXP 	text: height = 0.05
40.2245 	EXP 	text: height = 0.05
40.2245 	EXP 	text: height = 0.05
40.2245 	EXP 	text: text = 'GBP 78 today or  GBP 80 after 162 days'
40.2245 	EXP 	fixation: autoDraw = True
40.7440 	DATA 	Keypress: t
41.2087 	INFO 	Keyboard events cleared
41.2080 	EXP 	text: autoDraw = True
41.2246 	EXP 	fixation: autoDraw = False
43.0601 	EXP 	New trial (rep=2, index=6): <Trial 20 (6 in rep 2) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 20, 'thisTrialN': 6, 'thisRepN': 2}>
43.0689 	DATA 	Keypress: t
43.0791 	EXP 	fixation: autoDraw = False
43.0791 	EXP 	text: autoDraw = False
43.0791 	EXP 	text: height = 0.05
43.0791 	EXP 	text: height = 0.05
43.0791 	EXP 	text: height = 0.05
43.0791 	EXP 	text: text = 'GBP 15 today or  GBP 35 after 13 days'
43.0791 	EXP 	fixation: autoDraw = True
44.0673 	INFO 	Keyboard events cleared
44.0667 	EXP 	text: autoDraw = True
44.0833 	EXP 	fixation: autoDraw = False
45.1857 	EXP 	New trial (rep=3, index=0): <Trial 21 (0 in rep 3) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 21, 'thisTrialN': 0, 'thisRepN': 3}>
45.1879 	DATA 	Keypress: t
45.1999 	EXP 	fixation: autoDraw = False
45.1999 	EXP 	text: autoDraw = False
45.1999 	EXP 	text: text = 'GBP 15 today or  GBP 35 after 13 days'
45.1999 	EXP 	fixation: autoDraw = True
46.2009 	INFO 	Keyboard events cleared
46.2001 	EXP 	fixation: autoDraw = False
46.2001 	EXP 	text: autoDraw = True
46.6688 	EXP 	New trial (rep=3, index=1): <Trial 22 (1 in rep 3) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 22, 'thisTrialN': 1, 'thisRepN': 3}>
46.6798 	DATA 	Keypress: t
46.6916 	EXP 	fixation: autoDraw = False
46.6916 	EXP 	text: autoDraw = False
46.6916 	EXP 	text: height = 0.05
46.6916 	EXP 	text: height = 0.05
46.6916 	EXP 	text: height = 0.05
46.6916 	EXP 	text: text = 'GBP 67 today or  GBP 75 after 119 days'
46.6916 	EXP 	fixation: autoDraw = True
47.6756 	INFO 	Keyboard events cleared
47.6749 	EXP 	text: autoDraw = True
47.6916 	EXP 	fixation: autoDraw = False
47.8772 	EXP 	New trial (rep=3, index=2): <Trial 23 (2 in rep 3) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 23, 'thisTrialN': 2, 'thisRepN': 3}>
47.8861 	DATA 	Keypress: t
47.8964 	EXP 	fixation: autoDraw = False
47.8964 	EXP 	text: autoDraw = False
47.8964 	EXP 	text: height = 0.05
47.8964 	EXP 	text: height = 0.05
47.8964 	EXP 	text: height = 0.05
47.8964 	EXP 	text: text = 'GBP 49 today or  GBP 60 after 89 days'
47.8964 	EXP 	fixation: autoDraw = True
48.8843 	INFO 	Keyboard events cleared
48.8836 	EXP 	text: autoDraw = True
48.9002 	EXP 	fixation: autoDraw = False
49.8691 	EXP 	New trial (rep=3, index=3): <Trial 24 (3 in rep 3) data={'reward_today': 11, 'future_reward': 30, 'delay': 7, 'thisN': 24, 'thisTrialN': 3, 'thisRepN': 3}>
49.8795 	DATA 	Keypress: t
49.8916 	EXP 	fixation: autoDraw = False
49.8916 	EXP 	text: autoDraw = False
49.8916 	EXP 	text: height = 0.05
49.8916 	EXP 	text: height = 0.05
49.8916 	EXP 	text: height = 0.05
49.8916 	EXP 	text: text = 'GBP 11 today or  GBP 30 after 7 days'
49.8916 	EXP 	fixation: autoDraw = True
50.6610 	DATA 	Keypress: t
50.8758 	INFO 	Keyboard events cleared
50.8750 	EXP 	text: autoDraw = True
50.8916 	EXP 	fixation: autoDraw = False
51.7774 	EXP 	New trial (rep=3, index=4): <Trial 25 (4 in rep 3) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 25, 'thisTrialN': 4, 'thisRepN': 3}>
51.7864 	DATA 	Keypress: t
51.7965 	EXP 	fixation: autoDraw = False
51.7965 	EXP 	text: autoDraw = False
51.7965 	EXP 	text: height = 0.05
51.7965 	EXP 	text: height = 0.05
51.7965 	EXP 	text: height = 0.05
51.7965 	EXP 	text: text = 'GBP 27 today or  GBP 50 after 21 days'
51.7965 	EXP 	fixation: autoDraw = True
52.2360 	DATA 	Keypress: t
52.7845 	INFO 	Keyboard events cleared
52.7837 	EXP 	text: autoDraw = True
52.8004 	EXP 	fixation: autoDraw = False
53.0194 	EXP 	New trial (rep=3, index=5): <Trial 26 (5 in rep 3) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 26, 'thisTrialN': 5, 'thisRepN': 3}>
53.0296 	DATA 	Keypress: t
53.0418 	EXP 	fixation: autoDraw = False
53.0418 	EXP 	text: autoDraw = False
53.0418 	EXP 	text: height = 0.05
53.0418 	EXP 	text: height = 0.05
53.0418 	EXP 	text: height = 0.05
53.0418 	EXP 	text: text = 'GBP 78 today or  GBP 80 after 162 days'
53.0418 	EXP 	fixation: autoDraw = True
54.0260 	INFO 	Keyboard events cleared
54.0252 	EXP 	text: autoDraw = True
54.0419 	EXP 	fixation: autoDraw = False
54.7272 	EXP 	New trial (rep=3, index=6): <Trial 27 (6 in rep 3) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 27, 'thisTrialN': 6, 'thisRepN': 3}>
54.7360 	DATA 	Keypress: t
54.7465 	EXP 	fixation: autoDraw = False
54.7465 	EXP 	text: autoDraw = False
54.7465 	EXP 	text: height = 0.05
54.7465 	EXP 	text: height = 0.05
54.7465 	EXP 	text: height = 0.05
54.7465 	EXP 	text: text = 'GBP 40 today or  GBP 55 after 62 days'
54.7465 	EXP 	fixation: autoDraw = True
55.7345 	INFO 	Keyboard events cleared
55.7339 	EXP 	text: autoDraw = True
55.7505 	EXP 	fixation: autoDraw = False
56.6192 	EXP 	New trial (rep=4, index=0): <Trial 28 (0 in rep 4) data={'reward_today': 15, 'future_reward': 35, 'delay': 13, 'thisN': 28, 'thisTrialN': 0, 'thisRepN': 4}>
56.6288 	DATA 	Keypress: t
56.6420 	EXP 	fixation: autoDraw = False
56.6420 	EXP 	text: autoDraw = False
56.6420 	EXP 	text: height = 0.05
56.6420 	EXP 	text: height = 0.05
56.6420 	EXP 	text: height = 0.05
56.6420 	EXP 	text: text = 'GBP 15 today or  GBP 35 after 13 days'
56.6420 	EXP 	fixation: autoDraw = True
57.6261 	INFO 	Keyboard events cleared
57.6254 	EXP 	text: autoDraw = True
57.6420 	EXP 	fixation: autoDraw = False
58.8468 	DATA 	Mouse: Left button down, pos=(807,723)
58.8777 	EXP 	New trial (rep=4, index=1): <Trial 29 (1 in rep 4) data={'reward_today': 27, 'future_reward': 50, 'delay': 21, 'thisN': 29, 'thisTrialN': 1, 'thisRepN': 4}>
58.8861 	DATA 	Keypress: t
58.8962 	EXP 	fixation: autoDraw = False
58.8962 	EXP 	text: autoDraw = False
58.8962 	EXP 	text: height = 0.05
58.8962 	EXP 	text: height = 0.05
58.8962 	EXP 	text: height = 0.05
58.8962 	EXP 	text: text = 'GBP 27 today or  GBP 50 after 21 days'
58.8962 	EXP 	fixation: autoDraw = True
59.0381 	DATA 	Mouse:  Left button up, pos=(807,723)
59.7533 	DATA 	Keypress: t
59.8846 	INFO 	Keyboard events cleared
59.8841 	EXP 	text: autoDraw = True
59.9006 	EXP 	fixation: autoDraw = False
60.4521 	EXP 	New trial (rep=4, index=2): <Trial 30 (2 in rep 4) data={'reward_today': 49, 'future_reward': 60, 'delay': 89, 'thisN': 30, 'thisTrialN': 2, 'thisRepN': 4}>
60.4607 	DATA 	Keypress: l
60.4753 	EXP 	fixation: autoDraw = False
60.4753 	EXP 	text: autoDraw = False
60.4753 	EXP 	text: height = 0.05
60.4753 	EXP 	text: height = 0.05
60.4753 	EXP 	text: height = 0.05
60.4753 	EXP 	text: text = 'GBP 49 today or  GBP 60 after 89 days'
60.4753 	EXP 	fixation: autoDraw = True
61.2773 	DATA 	Keypress: t
61.4591 	INFO 	Keyboard events cleared
61.4586 	EXP 	text: autoDraw = True
61.4753 	EXP 	fixation: autoDraw = False
62.4935 	EXP 	New trial (rep=4, index=3): <Trial 31 (3 in rep 4) data={'reward_today': 40, 'future_reward': 55, 'delay': 62, 'thisN': 31, 'thisTrialN': 3, 'thisRepN': 4}>
62.4996 	DATA 	Keypress: t
62.5096 	EXP 	fixation: autoDraw = False
62.5096 	EXP 	text: autoDraw = False
62.5096 	EXP 	text: height = 0.05
62.5096 	EXP 	text: height = 0.05
62.5096 	EXP 	text: height = 0.05
62.5096 	EXP 	text: text = 'GBP 40 today or  GBP 55 after 62 days'
62.5096 	EXP 	fixation: autoDraw = True
63.5098 	INFO 	Keyboard events cleared
63.5089 	EXP 	fixation: autoDraw = False
63.5089 	EXP 	text: autoDraw = True
63.5614 	EXP 	New trial (rep=4, index=4): <Trial 32 (4 in rep 4) data={'reward_today': 78, 'future_reward': 80, 'delay': 162, 'thisN': 32, 'thisTrialN': 4, 'thisRepN': 4}>
63.5706 	DATA 	Keypress: t
63.5808 	EXP 	fixation: autoDraw = False
63.5808 	EXP 	text: autoDraw = False
63.5808 	EXP 	text: height = 0.05
63.5808 	EXP 	text: height = 0.05
63.5808 	EXP 	text: height = 0.05
63.5808 	EXP 	text: text = 'GBP 78 today or  GBP 80 after 162 days'
63.5808 	EXP 	fixation: autoDraw = True
64.2028 	DATA 	Keypress: l
64.5683 	INFO 	Keyboard events cleared
64.5676 	EXP 	text: autoDraw = True
64.5842 	EXP 	fixation: autoDraw = False
65.1023 	EXP 	New trial (rep=4, index=5): <Trial 33 (5 in rep 4) data={'reward_today': 67, 'future_reward': 75, 'delay': 119, 'thisN': 33, 'thisTrialN': 5, 'thisRepN': 4}>
65.1089 	DATA 	Keypress: l
65.1255 	EXP 	fixation: autoDraw = False
65.1255 	EXP 	text: autoDraw = False
65.1255 	EXP 	text: height = 0.05
65.1255 	EXP 	text: height = 0.05
65.1255 	EXP 	text: height = 0.05
65.1255 	EXP 	text: text = 'GBP 67 today or  GBP 75 after 119 days'
