47.5581 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
47.5597 	INFO 	Loaded monitor calibration from ['2024_08_09 00:19']
48.3477 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E89E70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E887C0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88FD0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B03AE488B0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
48.3479 	EXP 	window1: backgroundImage = ''
48.3479 	EXP 	window1: backgroundFit = 'none'
48.3483 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.3486 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.3705 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.3716 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.3824 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3845 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3871 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3901 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3929 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3943 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3962 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3987 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.3999 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4009 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4030 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4055 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4079 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4104 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4124 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4147 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4164 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4173 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4188 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4223 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4230 	DEBUG 	Uploading Texture Font fontname to graphics card
48.4255 	DEBUG 	Upload of Texture Font fontname complete
48.4285 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.4287 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.4300 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.4313 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001B040E88730>
48.4411 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4437 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4462 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.4468 	DEBUG 	Uploading Texture Font fontname to graphics card
48.4476 	DEBUG 	Upload of Texture Font fontname complete
48.4530 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
48.4531 	EXP 	window1: recordFrameIntervals = False
48.6656 	EXP 	window1: recordFrameIntervals = True
48.8488 	EXP 	Screen (0) actual frame rate measured at 60.02Hz
48.8489 	EXP 	window1: recordFrameIntervals = False
48.8490 	EXP 	window1: mouseVisible = True
48.8495 	EXP 	window1: mouseVisible = True
48.8497 	EXP 	window1: mouseVisible = True
48.8509 	EXP 	window1: mouseVisible = True
48.8520 	EXP 	window1: mouseVisible = True
48.8600 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8613 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8630 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8650 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8688 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8697 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8714 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8732 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8749 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
48.8755 	DEBUG 	Uploading Texture Font fontname to graphics card
48.8770 	DEBUG 	Upload of Texture Font fontname complete
48.8807 	EXP 	window1: mouseVisible = True
48.8808 	EXP 	window1: mouseVisible = True
48.8819 	EXP 	window1: mouseVisible = True
48.8830 	EXP 	window1: mouseVisible = True
48.9885 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
53.9551 	INFO 	keyboard.Keyboard is using iohub backend.
53.9551 	EXP 	visual search: status = STARTED
53.9554 	EXP 	window1: mouseVisible = True
53.9730 	EXP 	Created fixtion = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixtion', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
53.9734 	EXP 	window1: mouseVisible = True
54.2801 	EXP 	Created target = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='target', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='T', units='height', win=Window(...), wrapWidth=1)
0.0266 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0273 	EXP 	window1: mouseVisible = True
0.0356 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=335, pos=array([ 0.38454445, -0.43204798]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0359 	EXP 	window1: mouseVisible = True
0.0422 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=358, pos=array([ 0.18595984, -0.05280047]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0424 	EXP 	window1: mouseVisible = True
0.0457 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=163, pos=array([-0.13207704,  0.31151316]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0459 	EXP 	window1: mouseVisible = True
0.0489 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=351, pos=array([-0.25178853,  0.31360943]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0491 	EXP 	window1: mouseVisible = True
0.0520 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=223, pos=array([0.02113312, 0.44205315]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
0.0668 	EXP 	distr: autoDraw = True
0.0668 	EXP 	distr: autoDraw = True
0.0668 	EXP 	distr: autoDraw = True
0.0668 	EXP 	distr: autoDraw = True
0.0668 	EXP 	distr: autoDraw = True
0.0668 	EXP 	fixtion: autoDraw = True
0.0668 	EXP 	target: autoDraw = True
12.9237 	DATA 	Mouse: Left button down, pos=(302,37)
12.9254 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
12.9259 	EXP 	window1: mouseVisible = True
12.9293 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1, ori=183, pos=array([ 0.38188234, -0.18846118]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
12.9296 	EXP 	window1: mouseVisible = True
