thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixtion.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
63,0,63,[-0.415],[-0.245],[1],[0],[0],[1.5803183000000445],['target'],63,0,63,0,153.94583190000003,,5,153.9333236,153.94583190000003,153.94583190000003,0.016438600000128645,155.5141318000001,[-0.415],[-0.245],[1],[0],[0],[1.5803183000000445],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
64,0,64,[-0.415],[-0.245],[1],[0],[0],[0.306420800000069],[None],64,0,64,0,155.5550556999999,,10,155.54026550000003,155.5550556999999,155.5550556999999,0.026008499999989,155.8471540999999,[-0.415],[-0.245],[1],[0],[0],[0.306420800000069],[None],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
65,0,65,[-0.16],[-0.013333333333333334],[1],[0],[0],[1.4045965000000251],['target'],65,0,65,0,155.8735013999999,,5,155.8603943999999,155.8735013999999,155.8735013999999,0.013079900000093403,157.26545050000004,[-0.16],[-0.013333333333333334],[1],[0],[0],[1.4045965000000251],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
66,0,66,[-0.37833333333333335],[0.11333333333333333],[1],[0],[0],[1.5044757999999092],['target'],66,0,66,0,157.2917069,,5,157.27861080000002,157.2917069,157.2917069,0.013020900000128677,158.78355450000004,[-0.37833333333333335],[0.11333333333333333],[1],[0],[0],[1.5044757999999092],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
67,0,67,[-0.12666666666666668],[-0.19166666666666668],[1],[0],[0],[1.8133499999999003],['target'],67,0,67,0,158.83308820000002,,10,158.81731990000003,158.83308820000002,158.83308820000002,0.03360070000007909,160.63112079999996,[-0.12666666666666668],[-0.19166666666666668],[1],[0],[0],[1.8133499999999003],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
68,0,68,[0.16833333333333333],[-0.2],[1],[0],[0],[1.5377485999999863],['target'],68,0,68,0,160.67427249999992,,10,160.65954280000005,160.67427249999992,160.67427249999992,0.028195599999889964,162.19781199999989,[0.16833333333333333],[-0.2],[1],[0],[0],[1.5377485999999863],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
69,0,69,[-0.5033333333333333],[-0.3],[1],[0],[0],[2.131846499999938],['target'],69,0,69,0,162.25088269999992,,10,162.23236240000006,162.25088269999992,162.25088269999992,0.034398600000031365,164.36459979999995,[-0.5033333333333333],[-0.3],[1],[0],[0],[2.131846499999938],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
70,0,70,[-0.43166666666666664],[-0.26666666666666666],[1],[0],[0],[1.2872374999999465],['target'],70,0,70,0,164.39194989999987,,5,164.3774616999999,164.39194989999987,164.39194989999987,0.012693299999909868,165.66512289999991,[-0.43166666666666664],[-0.26666666666666666],[1],[0],[0],[1.2872374999999465],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
71,0,71,[-0.5066666666666667],[-0.18166666666666667],[1],[0],[0],[1.2412653000001228],['target'],71,0,71,0,165.70547659999988,,10,165.69080789999998,165.70547659999988,165.70547659999988,0.025558000000046377,166.93251450000002,[-0.5066666666666667],[-0.18166666666666667],[1],[0],[0],[1.2412653000001228],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
72,0,72,[0.22333333333333333],[0.075],[1],[0],[0],[1.9687518999999156],['target'],72,0,72,0,166.95883189999995,,5,166.9470033,166.95883189999995,166.95883189999995,0.01428610000016306,168.9162194999999,[0.22333333333333333],[0.075],[1],[0],[0],[1.9687518999999156],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
73,0,73,[0.43666666666666665],[0.08],[1],[0],[0],[1.5312906999999996],['target'],73,0,73,0,168.94924680000008,,5,168.9354590999999,168.94924680000008,168.94924680000008,0.01906239999993886,170.46742160000008,[0.43666666666666665],[0.08],[1],[0],[0],[1.5312906999999996],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
74,0,74,[-0.31],[0.0033333333333333335],[1],[0],[0],[2.4571769000001495],['target'],74,0,74,0,170.52850110000008,,10,170.50556430000006,170.52850110000008,170.52850110000008,0.03799270000013166,172.96312420000004,[-0.31],[0.0033333333333333335],[1],[0],[0],[2.4571769000001495],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
75,0,75,[0.085],[-0.10166666666666667],[1],[0],[0],[1.2922894999999244],['target'],75,0,75,0,173.00389369999994,,10,172.98922479999987,173.00389369999994,173.00389369999994,0.02594449999992321,174.28195699999992,[0.085],[-0.10166666666666667],[1],[0],[0],[1.2922894999999244],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
76,0,76,[-0.19166666666666668],[0.3383333333333333],[1],[0],[0],[1.6714457999999013],['target'],76,0,76,0,174.3249343,,10,174.3100038,174.3249343,174.3249343,0.02781989999994039,175.98187570000005,[-0.19166666666666668],[0.3383333333333333],[1],[0],[0],[1.6714457999999013],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
77,0,77,[0.31666666666666665],[-0.48833333333333334],[1],[0],[0],[2.955864600000041],['target'],77,0,77,0,176.02370999999994,,10,176.00908720000007,176.02370999999994,176.02370999999994,0.026998199999979988,178.96540019999998,[0.31666666666666665],[-0.48833333333333334],[1],[0],[0],[2.955864600000041],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
78,0,78,[0.4166666666666667],[-0.028333333333333332],[1],[0],[0],[2.837615499999856],['target'],78,0,78,0,179.00813089999997,,10,178.9935693,179.00813089999997,179.00813089999997,0.027935500000012325,181.83160989999988,[0.4166666666666667],[-0.028333333333333332],[1],[0],[0],[2.837615499999856],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
79,0,79,[-0.2733333333333333],[0.45666666666666667],[1],[0],[0],[2.3161998000000494],['target'],79,0,79,0,181.88497039999993,,10,181.8656208,181.88497039999993,181.88497039999993,0.03387020000013763,184.18218539999998,[-0.2733333333333333],[0.45666666666666667],[1],[0],[0],[2.3161998000000494],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
80,0,80,[0.205],[-0.225],[1],[0],[0],[2.420856599999979],['target'],80,0,80,0,184.20949999999993,,5,184.19519390000005,184.20949999999993,184.20949999999993,0.012842200000022785,186.6165274,[0.205],[-0.225],[1],[0],[0],[2.420856599999979],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
81,0,81,[-0.145],[0.045],[1],[0],[0],[2.250984600000038],['target'],81,0,81,0,186.64300580000008,,5,186.6307902000001,186.64300580000008,186.64300580000008,0.0141003000001092,188.88224489999993,[-0.145],[0.045],[1],[0],[0],[2.250984600000038],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
82,0,82,[0.023333333333333334],[0.10166666666666667],[1],[0],[0],[1.4863918999999441],['target'],82,0,82,0,188.90974899999992,,5,188.89549859999988,188.90974899999992,188.90974899999992,0.013121899999987363,190.38229739999997,[0.023333333333333334],[0.10166666666666667],[1],[0],[0],[1.4863918999999441],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
83,0,83,[-0.47333333333333333],[0.06833333333333333],[1],[0],[0],[3.517443700000058],['target'],83,0,83,0,190.40985109999997,,5,190.3981209000001,190.40985109999997,190.40985109999997,0.015638899999885325,193.91600560000006,[-0.47333333333333333],[0.06833333333333333],[1],[0],[0],[3.517443700000058],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
84,0,84,[0.13666666666666666],[-0.415],[1],[0],[0],[1.9542048000000705],['target'],84,0,84,0,193.94340979999993,,5,193.9293674999999,193.94340979999993,193.94340979999993,0.01321619999998802,195.8840327999999,[0.13666666666666666],[-0.415],[1],[0],[0],[1.9542048000000705],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
85,0,85,[-0.255],[-0.43333333333333335],[1],[0],[0],[2.970186799999965],['target'],85,0,85,0,195.9271151999999,,10,195.91199200000005,195.9271151999999,195.9271151999999,0.02777879999985089,198.88261439999997,[-0.255],[-0.43333333333333335],[1],[0],[0],[2.970186799999965],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
86,0,86,[0.43],[-0.07333333333333333],[1],[0],[0],[1.806546699999899],['target'],86,0,86,0,198.92400440000006,,10,198.90938069999993,198.92400440000006,198.92400440000006,0.026599000000032902,200.71639630000004,[0.43],[-0.07333333333333333],[1],[0],[0],[1.806546699999899],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
87,0,87,[-0.15166666666666667],[-0.09666666666666666],[1],[0],[0],[2.116751499999964],['target'],87,0,87,0,200.74419469999998,,5,200.7325456000001,200.74419469999998,200.74419469999998,0.015914900000097987,202.84973650000006,[-0.15166666666666667],[-0.09666666666666666],[1],[0],[0],[2.116751499999964],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
88,0,88,[0.08666666666666667],[-0.14666666666666667],[1],[0],[0],[1.656603099999984],['target'],88,0,88,0,202.89250349999998,,10,202.87771500000008,202.89250349999998,202.89250349999998,0.02781150000009802,204.53482080000003,[0.08666666666666667],[-0.14666666666666667],[1],[0],[0],[1.656603099999984],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
89,0,89,[-0.37166666666666665],[-0.205],[1],[0],[0],[2.375106199999891],['target'],89,0,89,0,204.59221709999997,,10,204.57493479999994,204.59221709999997,204.59221709999997,0.03993839999998272,206.95045149999987,[-0.37166666666666665],[-0.205],[1],[0],[0],[2.375106199999891],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
90,0,90,[0.43],[-0.10666666666666667],[1],[0],[0],[2.404305999999906],['target'],90,0,90,0,206.9933974999999,,10,206.9787569,206.9933974999999,206.9933974999999,0.028107099999942875,209.3835051000001,[0.43],[-0.10666666666666667],[1],[0],[0],[2.404305999999906],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
91,0,91,[-0.10333333333333333],[0.025],[1],[0],[0],[2.0878821000001153],['target'],91,0,91,0,209.4261305,,10,209.4114287,209.4261305,209.4261305,0.027702199999794175,211.49978889999988,[-0.10333333333333333],[0.025],[1],[0],[0],[2.0878821000001153],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
92,0,92,[0.31333333333333335],[0.15833333333333333],[1],[0],[0],[1.8029552000000422],['target'],92,0,92,0,211.52732360000005,,5,211.51329379999993,211.52732360000005,211.52732360000005,0.013332499999933134,213.3166971999999,[0.31333333333333335],[0.15833333333333333],[1],[0],[0],[1.8029552000000422],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
93,0,93,[0.27],[-0.2916666666666667],[1],[0],[0],[2.6245797999999922],['target'],93,0,93,0,213.35724449999998,,10,213.34252109999989,213.35724449999998,213.35724449999998,0.025699300000042058,215.96754710000005,[0.27],[-0.2916666666666667],[1],[0],[0],[2.6245797999999922],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
94,0,94,[0.16],[-0.18],[1],[0],[0],[1.831612300000188],['target'],94,0,94,0,216.00159959999996,,5,215.9864324,216.00159959999996,216.00159959999996,0.018676800000093863,217.81853219999994,[0.16],[-0.18],[1],[0],[0],[1.831612300000188],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
95,0,95,[0.07333333333333333],[0.34833333333333333],[1],[0],[0],[2.085952799999859],['target'],95,0,95,0,217.86116300000003,,10,217.84647919999998,217.86116300000003,217.86116300000003,0.027826199999935852,219.93293530000005,[0.07333333333333333],[0.34833333333333333],[1],[0],[0],[2.085952799999859],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
96,0,96,[0.295],[-0.1],[1],[0],[0],[3.3897789000000103],['target'],96,0,96,0,219.96100260000003,,5,219.94693340000003,219.96100260000003,219.96100260000003,0.01381560000004356,223.33750409999993,[0.295],[-0.1],[1],[0],[0],[3.3897789000000103],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
97,0,97,[-0.1],[0.21],[1],[0],[0],[2.136457599999858],['target'],97,0,97,0,223.4017816999999,,10,223.38038589999996,223.4017816999999,223.4017816999999,0.042591299999912735,225.51725420000002,[-0.1],[0.21],[1],[0],[0],[2.136457599999858],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
98,0,98,[-0.4766666666666667],[0.09833333333333333],[1],[0],[0],[2.4043552000000545],['target'],98,0,98,0,225.56033869999987,,10,225.54581089999988,225.56033869999987,225.56033869999987,0.02834389999998166,227.95060680000006,[-0.4766666666666667],[0.09833333333333333],[1],[0],[0],[2.4043552000000545],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
99,0,99,[0.016666666666666666],[0.27166666666666667],[1],[0],[0],[1.5253419000000576],['target'],99,0,99,0,227.99074799999994,,10,227.9760538999999,227.99074799999994,227.99074799999994,0.025274299999864525,229.50178979999987,[0.016666666666666666],[0.27166666666666667],[1],[0],[0],[1.5253419000000576],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
100,0,100,[-0.08],[-0.47833333333333333],[1],[0],[0],[2.364483199999995],['target'],100,0,100,0,229.55376069999988,,10,229.5356549999999,229.55376069999988,229.55376069999988,0.03367890000004081,231.90055589999997,[-0.08],[-0.47833333333333333],[1],[0],[0],[2.364483199999995],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
101,0,101,[0.06166666666666667],[0.3],[1],[0],[0],[1.620135899999923],['target'],101,0,101,0,231.92824410000003,,5,231.9137169999999,231.92824410000003,231.92824410000003,0.013006299999915427,233.53439830000002,[0.06166666666666667],[0.3],[1],[0],[0],[1.620135899999923],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
102,0,102,[0.27166666666666667],[-0.05],[1],[0],[0],[1.8167849999999817],['target'],102,0,102,0,233.56301170000006,,5,233.55077099999994,233.56301170000006,233.56301170000006,0.016234899999972185,235.3680577,[0.27166666666666667],[-0.05],[1],[0],[0],[1.8167849999999817],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
103,0,103,[-0.4816666666666667],[0.17833333333333334],[1],[0],[0],[1.6185456000000613],['target'],103,0,103,0,235.39497649999998,,5,235.38193290000004,235.39497649999998,235.39497649999998,0.013742899999897418,237.00086199999987,[-0.4816666666666667],[0.17833333333333334],[1],[0],[0],[1.6185456000000613],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
104,0,104,[0.21333333333333335],[0.43833333333333335],[1],[0],[0],[5.470301099999915],['target'],104,0,104,0,237.02837350000004,,5,237.01404350000007,237.02837350000004,237.02837350000004,0.013038499999993292,242.4847754,[0.21333333333333335],[0.43833333333333335],[1],[0],[0],[5.470301099999915],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
105,0,105,[-0.49],[-0.45],[1],[0],[0],[2.138324799999964],['target'],105,0,105,0,242.5271464,,10,242.51259490000007,242.5271464,242.5271464,0.027640100000098755,244.65136170000005,[-0.49],[-0.45],[1],[0],[0],[2.138324799999964],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
106,0,106,[0.023333333333333334],[0.22],[1],[0],[0],[1.7211505999998735],['target'],106,0,106,0,244.69460660000004,,10,244.67995539999993,244.69460660000004,244.69460660000004,0.02836509999997361,246.40152669999998,[0.023333333333333334],[0.22],[1],[0],[0],[1.7211505999998735],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
107,0,107,[-0.34],[0.29833333333333334],[1],[0],[0],[1.6232602999998562],['target'],107,0,107,0,246.4426208,,10,246.42802849999998,246.4426208,246.4426208,0.026339000000007218,248.05175050000003,[-0.34],[0.29833333333333334],[1],[0],[0],[1.6232602999998562],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
108,0,108,[-0.3333333333333333],[0.016666666666666666],[1],[0],[0],[1.6126515999999356],['target'],108,0,108,0,248.08434940000006,,5,248.0713341999999,248.08434940000006,248.08434940000006,0.019298199999866483,249.68438549999996,[-0.3333333333333333],[0.016666666666666666],[1],[0],[0],[1.6126515999999356],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
109,0,109,[0.4766666666666667],[-0.19666666666666666],[1],[0],[0],[1.971025599999848],['target'],109,0,109,0,249.71223280000004,,5,249.69754650000004,249.71223280000004,249.71223280000004,0.0130268000000342,251.6690263999999,[0.4766666666666667],[-0.19666666666666666],[1],[0],[0],[1.971025599999848],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
110,0,110,[0.48833333333333334],[0.3933333333333333],[1],[0],[0],[4.627919600000041],['target'],110,0,110,0,251.70122079999987,,5,251.6904758999999,251.70122079999987,251.70122079999987,0.021266900000000533,256.31883160000007,[0.48833333333333334],[0.3933333333333333],[1],[0],[0],[4.627919600000041],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
111,0,111,[-0.225],[0.13166666666666665],[1],[0],[0],[2.2749633999999332],['target'],111,0,111,0,256.3796096000001,,10,256.3596743999999,256.3796096000001,256.3796096000001,0.04069939999999406,258.63500139999996,[-0.225],[0.13166666666666665],[1],[0],[0],[2.2749633999999332],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
112,0,112,[0.17666666666666667],[0.043333333333333335],[1],[0],[0],[2.074091099999805],['target'],112,0,112,0,258.6764562999999,,10,258.66103440000006,258.6764562999999,258.6764562999999,0.025877000000036787,260.73554769999987,[0.17666666666666667],[0.043333333333333335],[1],[0],[0],[2.074091099999805],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
113,0,113,[0.03333333333333333],[0.44],[1],[0],[0],[2.6065911999999116],['target'],113,0,113,0,260.7765471,,10,260.7619273,260.7765471,260.7765471,0.026222700000062105,263.3689578000001,[0.03333333333333333],[0.44],[1],[0],[0],[2.6065911999999116],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
114,0,114,[-0.155],[0.4633333333333333],[1],[0],[0],[3.520270399999845],['target'],114,0,114,0,263.4124789,,10,263.39762139999993,263.4124789,263.4124789,0.028440600000067207,266.91828740000005,[-0.155],[0.4633333333333333],[1],[0],[0],[3.520270399999845],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
115,0,115,[-0.19833333333333333],[0.14],[1],[0],[0],[1.6745845999998892],['target'],115,0,115,0,266.959245,,10,266.9446075000001,266.959245,266.959245,0.02615660000014941,268.61964450000005,[-0.19833333333333333],[0.14],[1],[0],[0],[1.6745845999998892],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
116,0,116,[0.06666666666666667],[0.155],[1],[0],[0],[1.467131899999913],[None],116,0,116,0,268.6467911,,5,268.6355131,268.6467911,268.6467911,0.015662600000041493,270.1030106999999,[0.06666666666666667],[0.155],[1],[0],[0],[1.467131899999913],[None],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
117,0,117,[-0.27],[0.03166666666666667],[1],[0],[0],[2.3519819000000552],['target'],117,0,117,0,270.1297532000001,,5,270.1167880999999,270.1297532000001,270.1297532000001,0.013661199999887685,272.4692009999999,[-0.27],[0.03166666666666667],[1],[0],[0],[2.3519819000000552],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
118,0,118,[0.4483333333333333],[-0.3616666666666667],[1],[0],[0],[2.674169299999903],['target'],118,0,118,0,272.5112219,,10,272.4956425999999,272.5112219,272.5112219,0.026306999999860636,275.1701929999999,[0.4483333333333333],[-0.3616666666666667],[1],[0],[0],[2.674169299999903],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
119,0,119,[0.385],[0.455],[1],[0],[0],[1.6226788999999826],['target'],119,0,119,0,275.21202949999997,,10,275.1963886000001,275.21202949999997,275.21202949999997,0.02602789999991728,276.8195072000001,[0.385],[0.455],[1],[0],[0],[1.6226788999999826],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
120,0,120,[-0.265],[0.2783333333333333],[1],[0],[0],[1.7503166999999848],['target'],120,0,120,0,276.8467361999999,,5,276.8353706999999,276.8467361999999,276.8467361999999,0.015632099999947968,278.5861566000001,[-0.265],[0.2783333333333333],[1],[0],[0],[1.7503166999999848],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
121,0,121,[-0.285],[-0.1],[1],[0],[0],[1.4364404000000377],['target'],121,0,121,0,278.6134311999999,,5,278.59927679999987,278.6134311999999,278.6134311999999,0.01298399999996036,280.0361745,[-0.285],[-0.1],[1],[0],[0],[1.4364404000000377],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
122,0,122,[-0.32666666666666666],[-0.41333333333333333],[1],[0],[0],[1.8005729999999858],['target'],122,0,122,0,280.0635557999999,,5,280.05200719999993,280.0635557999999,280.0635557999999,0.015632599999889862,281.8530575,[-0.32666666666666666],[-0.41333333333333333],[1],[0],[0],[1.8005729999999858],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
123,0,123,[0.03],[-0.185],[1],[0],[0],[1.7568917999999485],['target'],123,0,123,0,281.8937384999999,,10,281.87884869999993,281.8937384999999,281.8937384999999,0.025653599999941434,283.63620530000003,[0.03],[-0.185],[1],[0],[0],[1.7568917999999485],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
124,0,124,[-0.06166666666666667],[-0.27666666666666667],[1],[0],[0],[1.4505663999998433],['target'],124,0,124,0,283.6637074999999,,5,283.6520157,283.6637074999999,283.6637074999999,0.01558829999999034,285.10300800000005,[-0.06166666666666667],[-0.27666666666666667],[1],[0],[0],[1.4505663999998433],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
125,0,125,[0.48],[-0.09833333333333333],[1],[0],[0],[1.5405405000001338],['target'],125,0,125,0,285.1435303999999,,10,285.1288978,285.1435303999999,285.1435303999999,0.025765300000102798,286.66990340000007,[0.48],[-0.09833333333333333],[1],[0],[0],[1.5405405000001338],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
126,0,126,[0.03333333333333333],[-0.07166666666666667],[1],[0],[0],[1.6516672000000199],['target'],126,0,126,0,286.69718409999996,,5,286.6858620999999,286.69718409999996,286.69718409999996,0.01572929999997541,288.338027,[0.03333333333333333],[-0.07166666666666667],[1],[0],[0],[1.6516672000000199],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
127,0,127,[0.37666666666666665],[-0.39],[1],[0],[0],[2.246992999999975],['target'],127,0,127,0,288.3696801000001,,5,288.35536290000005,288.3696801000001,288.3696801000001,0.017182900000079826,290.60273630000006,[0.37666666666666665],[-0.39],[1],[0],[0],[2.246992999999975],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
128,0,128,[-0.4266666666666667],[0.48833333333333334],[1],[0],[0],[2.8879925000001094],['target'],128,0,128,0,290.63070100000004,,5,290.61649169999987,290.63070100000004,290.63070100000004,0.013614100000040708,293.50495279999996,[-0.4266666666666667],[0.48833333333333334],[1],[0],[0],[2.8879925000001094],['target'],104309,001,2024-10-10_13h58.29.525,visual search,2024.2.1post4,60.023144924646346,2024-10-10 13h59.11.346411 +0530,
