reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,10,3,1,t,0.3201178000308573,None,1,3,10,3,18.435511199990287,,18.420286600012332,18.435511199990287,19.418877699994482,19.418877699994482,19.435592699970584,19.754049799987115,t,0.3201178000308573,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,11,4,1,t,0.40437279996694997,None,1,4,11,4,19.773021399974823,,19.760741200007033,19.773021399974823,20.76092949998565,20.76092949998565,20.777503699995577,21.179401799978223,t,0.40437279996694997,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,12,5,1,l,0.28570499998750165,None,1,5,12,1,21.20233250001911,,21.187480599968694,21.20233250001911,22.185741399996914,22.185741399996914,22.202319099975284,22.48754740000004,l,0.28570499998750165,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,13,6,1,t,0.094116699998267,None,1,6,13,5,22.50617599999532,,22.494459000008646,22.50617599999532,23.502372100017965,23.502372100017965,23.51913789997343,23.6041640000185,t,0.094116699998267,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,14,0,2,t,0.26991860003909096,None,2,0,14,6,23.624047100020107,,23.611745800008066,23.624047100020107,24.611088800011203,24.611088800011203,24.627722600009292,24.89633409999078,t,0.26991860003909096,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,15,1,2,t,1.3693374000140466,None,2,1,15,2,24.919059799984097,,24.903809799987357,24.919059799984097,25.90216659998987,25.90216659998987,25.91911010001786,27.28771379997488,t,1.3693374000140466,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,16,2,2,l,0.534489499987103,None,2,2,16,3,27.309129900007974,,27.296125099994242,27.309129900007974,28.294585099967662,28.294585099967662,28.311158799973782,28.84599669999443,l,0.534489499987103,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,17,3,2,t,0.29408810002496466,None,2,3,17,0,28.869329900015146,,28.853715399978682,28.869329900015146,29.852656900009606,29.852656900009606,29.869328600005247,30.15437030000612,t,0.29408810002496466,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,18,4,2,l,0.30727019999176264,None,2,4,18,5,30.174425499979407,,30.16203249996761,30.174425499979407,31.161422599980142,31.161422599980142,31.17798669997137,31.47999909997452,l,0.30727019999176264,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,19,5,2,l,0.35661789996083826,None,2,5,19,4,31.502777000016067,,31.490200600004755,31.502777000016067,32.48625700001139,32.48625700001139,32.502929600013886,32.85471709998092,l,0.35661789996083826,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,20,6,2,t,0.17521600000327453,None,2,6,20,1,32.8743656000006,,32.86180969997076,32.8743656000006,33.8615082000033,33.8615082000033,33.87809600000037,34.046370500000194,t,0.17521600000327453,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,21,0,3,t,0.43716679996578023,None,3,0,21,3,34.069524199992884,,34.05361649999395,34.069524199992884,35.052914800005965,35.052914800005965,35.069542500015814,35.504843699978665,t,0.43716679996578023,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,22,1,3,t,0.2964254000107758,None,3,1,22,5,35.5247006000136,,35.51215939997928,35.5247006000136,36.51162740000291,36.51162740000291,36.528233299963176,36.81355259998236,t,0.2964254000107758,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,23,2,3,t,0.4036906000110321,None,3,2,23,2,36.836311399994884,,36.821164899971336,36.836311399994884,37.81969580001896,37.81969580001896,37.8363555999822,38.23832790000597,t,0.4036906000110321,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,24,3,3,t,0.3271041000261903,None,3,3,24,4,38.258834399981424,,38.24611790000927,38.258834399981424,39.24509709997801,39.24509709997801,39.261770399985835,39.58029489999171,t,0.3271041000261903,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,25,4,3,t,0.3828763999626972,None,3,4,25,0,39.60312599997269,,39.58855390001554,39.60312599997269,40.58643869997468,40.58643869997468,40.60320640000282,40.972081499989145,t,0.3828763999626972,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,26,5,3,t,0.043445700022857636,None,3,5,26,1,40.99177239998244,,40.9795336999814,40.99177239998244,41.978576299967244,41.978576299967244,41.99513140000636,42.03028369997628,t,0.043445700022857636,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,27,6,3,l,0.02040919999126345,None,3,6,27,6,42.05318270000862,,42.037735599966254,42.05318270000862,43.03658010001527,43.03658010001527,43.053269399970304,43.071569599967916,l,0.02040919999126345,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,28,0,4,l,0.6710779000422917,None,4,0,28,3,43.09151230001589,,43.078780099982396,43.09151230001589,44.07862609997392,44.07862609997392,44.0952531999792,44.76352199999383,l,0.6710779000422917,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,29,1,4,l,0.5259865999687463,None,4,1,29,1,44.78667250002036,,44.77116649999516,44.78667250002036,45.77005910000298,45.77005910000298,45.78669440001249,46.305206799996085,l,0.5259865999687463,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,30,2,4,l,0.39044509996892884,None,4,2,30,6,46.3250534000108,,46.312572499969974,46.3250534000108,47.312129999976605,47.312129999976605,47.32871909998357,47.71378619997995,l,0.39044509996892884,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,31,3,4,t,0.2744154999963939,None,4,3,31,4,47.736839599965606,,47.72109339997405,47.736839599965606,48.720147599990014,48.720147599990014,48.73683169996366,49.00524949998362,t,0.2744154999963939,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,32,4,4,t,0.5608756000292487,None,4,4,32,0,49.0265800000052,,49.01328349998221,49.0265800000052,50.01224229997024,50.01224229997024,50.02883710002061,50.58079129998805,t,0.5608756000292487,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,33,5,4,l,0.5434401000384241,None,4,5,33,2,50.60366740002064,,50.58826879999833,50.60366740002064,51.58702999999514,51.58702999999514,51.6037701999885,52.13878380000824,l,0.5434401000384241,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,34,6,4,l,0.6606287999893539,None,4,6,34,5,52.15889239998069,,52.14670709997881,52.15889239998069,53.145781499973964,53.145781499973964,53.1623266999959,53.81397919997107,l,0.6606287999893539,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,35,0,5,t,0.25956149998819456,None,5,0,35,6,53.837063700018916,,53.82160369999474,53.837063700018916,54.82061110000359,54.82061110000359,54.83714339998551,55.08897949999664,t,0.25956149998819456,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,36,1,5,t,0.4372674999758601,None,5,1,36,3,55.10936689999653,,55.096571500005666,55.10936689999653,56.09586499998113,56.09586499998113,56.112431499990635,56.54767050000373,t,0.4372674999758601,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,37,2,5,t,0.8731741000083275,None,5,2,37,2,56.57053089997498,,56.55523200001335,56.57053089997498,57.553894600016065,57.553894600016065,57.57064890000038,58.43849049997516,t,0.8731741000083275,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,38,3,5,t,0.08254840003792197,None,5,3,38,4,58.45597040001303,,58.44417729997076,58.45597040001303,59.45406419999199,59.45406419999199,59.47057499998482,59.53865579998819,t,0.08254840003792197,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,39,4,5,l,0.17329539998900145,None,5,4,39,1,59.55563429999165,,59.54378549999092,59.55563429999165,60.55407189996913,60.55407189996913,60.570724399993196,60.739352000004146,l,0.17329539998900145,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,40,5,5,t,0.6136058999691159,None,5,5,40,0,60.76056409999728,,60.74789589998545,60.76056409999728,61.74602859996958,61.74602859996958,61.76267049997114,62.36405269999523,t,0.6136058999691159,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,41,6,5,t,0.5874308000202291,None,5,6,41,5,62.37911979999626,,62.367289799964055,62.37911979999626,63.37947089999216,63.37947089999216,63.37947089999216,63.98145249998197,t,0.5874308000202291,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,42,0,6,t,0.638851199997589,None,6,0,42,0,64.00419140001759,,63.989824899996165,64.00419140001759,64.98765159997856,64.98765159997856,65.00425309996353,65.63932600000408,t,0.638851199997589,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,43,1,6,l,0.25815250002779067,None,6,1,43,1,65.65848189999815,,65.64618510002038,65.65848189999815,66.64631430001464,66.64631430001464,66.66291919996729,66.9149061999633,l,0.25815250002779067,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,44,2,6,t,1.2012434999924153,None,6,2,44,6,66.93772139999783,,66.92319329996826,66.93772139999783,67.920985499979,67.920985499979,67.93778669997118,69.13940029998776,t,1.2012434999924153,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,45,3,6,t,0.3877601000131108,None,6,3,45,4,69.15867099998286,,69.1469823999796,69.15867099998286,70.14650480001,70.14650480001,70.16309649997856,70.54813080001622,t,0.3877601000131108,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,46,4,6,t,1.0934486000332981,None,6,4,46,2,70.57113029999891,,70.55593029997544,70.57113029999891,71.554539499979,71.554539499979,71.57121630001348,72.65632239996921,t,1.0934486000332981,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,47,5,6,l,0.6092964999843389,None,6,5,47,3,72.67598659999203,,72.66357510001399,72.67598659999203,73.66330089996336,73.66330089996336,73.67992109997431,74.28164830000605,l,0.6092964999843389,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,48,6,6,l,0.3651246000081301,None,6,6,48,5,74.3046875,,74.28950030001579,74.3046875,75.28804760001367,75.28804760001367,75.30482909997227,75.65715539996745,l,0.3651246000081301,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,49,0,7,l,0.48652699997182935,None,7,0,49,3,75.67634589999216,,75.66400129999965,75.67634589999216,76.66347349999705,76.66347349999705,76.68006889999378,77.16498659999343,l,0.48652699997182935,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,50,1,7,l,0.8670911000226624,None,7,1,50,0,77.18817949999357,,77.17405510001117,77.18817949999357,78.17151129996637,78.17151129996637,78.1882133000181,79.04083610000089,l,0.8670911000226624,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,51,2,7,t,0.7885781999793835,None,7,2,51,4,79.05998760001967,,79.04752079996979,79.05998760001967,80.04696419998072,80.04696419998072,80.06355439999606,80.84852280002087,t,0.7885781999793835,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,52,3,7,l,0.5610546999960206,None,7,3,52,2,80.87166529998649,,80.85651279997546,80.87166529998649,81.8550521999714,81.8550521999714,81.8716419999837,82.42369470000267,l,0.5610546999960206,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,53,4,7,l,0.7703592000179924,None,7,4,53,6,82.44309229997452,,82.4304892999935,82.44309229997452,83.43040040001506,83.43040040001506,83.44701950001763,84.21533410000848,l,0.7703592000179924,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,54,5,7,l,0.8840477000339888,None,7,5,54,1,84.23842680000234,,84.2230212999857,84.23842680000234,85.22175550000975,85.22175550000975,85.23852879996412,86.10859610000625,l,0.8840477000339888,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,55,6,7,t,0.2736921000177972,None,7,6,55,5,86.12803399999393,,86.11525319999782,86.12803399999393,87.11389310000231,87.11389310000231,87.13048330001766,87.39888160000555,t,0.2736921000177972,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,56,0,8,t,0.6974601999972947,None,8,0,56,5,87.41368509997847,,87.39924080000492,87.41368509997847,88.41392119997181,88.41392119997181,88.41392119997181,89.11593929998344,t,0.6974601999972947,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,57,1,8,t,1.238339600036852,None,8,1,57,2,89.138831499964,,89.12411149998661,89.138831499964,90.12227609998081,90.12227609998081,90.13872069999343,91.37415739998687,t,1.238339600036852,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,58,2,8,t,1.1934866000083275,None,8,2,58,6,91.39385250001214,,91.38092399999732,91.39385250001214,92.38086289999774,92.38086289999774,92.39739860000554,93.5828482999932,t,1.1934866000083275,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,59,3,8,l,2.3626043999684043,None,8,3,59,1,93.60553950001486,,93.59068680001656,93.60553950001486,94.5888906000182,94.5888906000182,94.60562789998949,96.95699039997999,l,2.3626043999684043,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,60,4,8,l,1.4814942000084557,None,8,4,60,3,96.97262720001163,,96.9612304000184,96.97262720001163,97.97226469998714,97.97226469998714,97.97226469998714,99.45793229999254,l,1.4814942000084557,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,61,5,8,l,0.981763600022532,None,8,5,61,0,99.4778982999851,,99.46544559998438,99.4778982999851,100.46448089997284,100.46448089997284,100.48111749999225,101.44974830001593,l,0.981763600022532,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,62,6,8,t,1.236677500011865,None,8,6,62,4,101.47252289997414,,101.45715109998127,101.47252289997414,102.45607399998698,102.45607399998698,102.47263510001358,103.70768739999039,t,1.236677500011865,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,63,0,9,t,1.2125555999809876,None,9,0,63,2,103.72807820001617,,103.71505130000878,103.72807820001617,104.71467869996559,104.71467869996559,104.73130980000133,105.93313969997689,t,1.2125555999809876,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,64,1,9,t,1.1180170999723487,None,9,1,64,6,105.95609459996922,,105.9405126000056,105.95609459996922,106.93951130000642,106.93951130000642,106.95611470000586,108.07451389997732,t,1.1180170999723487,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,65,2,9,l,3.318707300000824,None,9,2,65,5,108.09440349997021,,108.08257500000764,108.09440349997021,109.08154589997139,109.08154589997139,109.09820870001568,112.41677179996623,l,3.318707300000824,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,66,3,9,t,1.58951950003393,None,9,3,66,4,112.43974230001913,,112.42410960001871,112.43974230001913,113.42311360000167,113.42311360000167,113.4397697999957,115.02427579998039,t,1.58951950003393,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,67,4,9,l,2.4072331999777816,None,9,4,67,3,115.04001349996543,,115.02836529997876,115.04001349996543,116.03991160000442,116.03991160000442,116.03991160000442,118.45848279999336,l,2.4072331999777816,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,68,5,9,t,2.996054199989885,None,9,5,68,1,118.47838330001105,,118.46541180001805,118.47838330001105,119.46538349997718,119.46538349997718,119.48197119997349,122.46717429999262,t,2.996054199989885,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,69,6,9,t,0.4583571000257507,None,9,6,69,0,122.49012789997505,,122.47603069996694,122.49012789997505,123.47359760000836,123.47359760000836,123.49022510001669,123.94206309999572,t,0.4583571000257507,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,70,0,10,t,2.9692617999971844,None,10,0,70,3,123.96134949999396,,123.9490955999936,123.96134949999396,124.94897869997658,124.94897869997658,124.96554369997466,127.93406469997717,t,2.9692617999971844,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,71,1,10,l,1.9914839999983087,None,10,1,71,5,127.95703659998253,,127.94227629998932,127.95703659998253,128.94057039998006,128.94057039998006,128.95714850001968,130.9425938000204,l,1.9914839999983087,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
78,80,162,72,2,10,t,0.5614422999788076,None,10,2,72,6,130.96244159998605,,130.94985430000816,130.96244159998605,131.9492964000092,131.9492964000092,131.96592019998934,132.5179542999831,t,0.5614422999788076,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,73,3,10,t,0.7808904999983497,None,10,3,73,4,132.54062819998944,,132.52650179999182,132.54062819998944,133.52408140001353,133.52408140001353,133.540749399981,134.30833919998258,t,0.7808904999983497,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
15,35,13,74,4,10,l,0.3951496999943629,None,10,4,74,1,134.3240358000039,,134.31228299997747,134.3240358000039,135.307267999975,135.307267999975,135.3241157999728,135.70862799999304,l,0.3951496999943629,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,75,5,10,t,0.45766790001653135,None,10,5,75,0,135.72546099999454,,135.71374490001472,135.72546099999454,136.72388249996584,136.72388249996584,136.74063089996343,137.19292980001774,t,0.45766790001653135,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
27,50,21,76,6,10,l,0.8933077999972738,None,10,6,76,2,137.2128323999932,,137.20005619997391,137.2128323999932,138.19954739999957,138.19954739999957,138.2161489999853,139.10139939998044,l,0.8933077999972738,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
40,55,62,77,0,11,t,1.593327299982775,None,11,0,77,3,139.1242403999786,,139.10984210000606,139.1242403999786,140.10765269998228,140.10765269998228,140.12428789999103,141.70982839999488,t,1.593327299982775,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
49,60,89,78,1,11,t,0.8841659000026993,None,11,1,78,4,141.72963660000823,,141.71669739997014,141.72963660000823,142.7164459999767,142.7164459999767,142.73300830001244,143.61797600000864,t,0.8841659000026993,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
11,30,7,79,2,11,l,1.0011250999523327,None,11,2,79,0,143.64105949999066,,143.6267028999864,143.64105949999066,144.62450109998463,144.62450109998463,144.64114730001893,145.64284370001405,l,1.0011250999523327,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
67,75,119,80,3,11,t,0.9797155000269413,None,11,3,80,5,145.66180339996936,,145.6498731999891,145.66180339996936,146.65792660001898,146.65792660001898,146.6746131000109,147.6433035999653,t,0.9797155000269413,None,467938,001,2024-11-18_11h57.56.947,delay_discounting,2024.2.1post4,59.911881610093054,2024-11-18 11h58.07.414715 +0530,
